OID_,id,status,lon,lat,z,requestDate,installDate,roofAccess,notes,name,neighborhood,boroughCode,borough,neighborhoodCode
1153,12151,Installed,-73.984433999999993,40.715577300000007,95,1653054153132.000000000000000,1655697600000.000000000000000,false,460-10B,,Lower East Side,1,Manhattan,137
1154,12159,Installed,-73.969448999999997,40.692433000000001,30,1653267133671.000000000000000,1653883200000.000000000000000,true,Omni only,,Clinton Hill,3,Brooklyn,165
1155,12161,Installed,-73.939541199999994,40.673016500000003,40,1653280331185.000000000000000,1662868800000.000000000000000,true,Omni,,Crown Heights,3,Brooklyn,180
1156,12166,Installed,-73.984548400000008,40.716151699999998,85,1653407739639.000000000000000,1655265600000.000000000000000,true,131-15G,,Lower East Side,1,Manhattan,137
1157,12168,Installed,-73.942905099999990,40.685791899999998,30,1653412499938.000000000000000,1655784000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1158,12169,Installed,-73.942905099999990,40.685791899999998,30,1653412967914.000000000000000,1655870400000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
1159,12172,Installed,-73.958047499999992,40.709876199999997,32,1653484556068.000000000000000,1654574400000.000000000000000,false,,,Williamsburg,4,Brooklyn,145
1160,12173,Installed,-73.986221000000000,40.716073799999997,94,1653497678463.000000000000000,1655438400000.000000000000000,true,410-7E,,Lower East Side,1,Manhattan,137
1161,12176,Installed,-73.986221000000000,40.716073799999997,24,1653511348547.000000000000000,1653537600000.000000000000000,true,410-26A,,Lower East Side,1,Manhattan,137
1162,12177,Installed,-73.953294799999995,40.683106600000002,39,1653524759998.000000000000000,1654056000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1163,12180,Installed,-73.984433999999993,40.715577300000007,95,1653564559718.000000000000000,1654142400000.000000000000000,false,460-16F,,Lower East Side,1,Manhattan,137
1164,12185,Installed,-73.931734100000000,40.697558100000002,32,1653602887870.000000000000000,1653710400000.000000000000000,true,Omni only,,Bushwick,4,Brooklyn,157
1165,12203,Installed,-73.992171799999994,40.713312199999997,33,1653997762919.000000000000000,1654401600000.000000000000000,true,,,Chinatown,1,Manhattan,138
1166,12205,Installed,-73.986232000000001,40.678066000000001,18,1654011505880.000000000000000,1655438400000.000000000000000,true,,,Gowanus,3,Brooklyn,177
1167,12206,Installed,-73.984548400000008,40.716151699999998,85,1654011934011.000000000000000,1654142400000.000000000000000,false,131-7C,,Lower East Side,1,Manhattan,137
1168,12209,Installed,-73.986232000000001,40.678066000000001,18,1654019050649.000000000000000,1655784000000.000000000000000,true,,,Gowanus,3,Brooklyn,177
1169,12217,Installed,-73.996036099999998,40.719553599999998,33,1654092047550.000000000000000,1658289600000.000000000000000,true,,,Little Italy,1,Manhattan,134
1170,12223,Installed,-73.989785200000000,40.716034800000003,34,1654127443924.000000000000000,1655092800000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
1171,12225,Installed,-73.945878600000000,40.813906899999999,21,1654186752899.000000000000000,1654920000000.000000000000000,true,Omni + AP,,Harlem,1,Manhattan,71
1172,12226,Installed,-73.946946199999999,40.804025400000000,21,1654186963586.000000000000000,1654315200000.000000000000000,true,Omni + AP,,Harlem,1,Manhattan,71
1173,12227,Installed,-73.984433999999993,40.715577300000007,95,1654188821742.000000000000000,1654833600000.000000000000000,false,460-23E,,Lower East Side,1,Manhattan,137
1174,12230,Installed,-73.984548400000008,40.716151699999998,85,1654194076041.000000000000000,1657598400000.000000000000000,true,131-5D,,Lower East Side,1,Manhattan,137
1175,12231,Installed,-73.984548400000008,40.716151699999998,85,1654207630163.000000000000000,1654228800000.000000000000000,false,131-20D,,Lower East Side,1,Manhattan,137
1176,12237,Installed,-73.919861999999995,40.704074100000000,31,1654273815240.000000000000000,1654574400000.000000000000000,true,,,Bushwick,4,Brooklyn,157
1177,12238,Installed,-73.984433999999993,40.715577300000007,95,1654273999662.000000000000000,1654833600000.000000000000000,false,460-25D,,Lower East Side,1,Manhattan,137
1178,12243,Installed,-73.986221000000000,40.716073799999997,94,1654290550160.000000000000000,1655179200000.000000000000000,false,410-17C,,Lower East Side,1,Manhattan,137
1179,12271,Installed,-73.984548400000008,40.716151699999998,85,1654604628847.000000000000000,1654228800000.000000000000000,false,131-26F,,Lower East Side,1,Manhattan,137
1180,12272,Installed,-73.984433999999993,40.715577300000007,95,1654609278675.000000000000000,1655179200000.000000000000000,true,460-4C,,Lower East Side,1,Manhattan,137
1181,12278,Installed,-73.984433999999993,40.715577300000007,95,1654642897648.000000000000000,1655352000000.000000000000000,false,460-19D,,Lower East Side,1,Manhattan,137
1182,12286,Installed,-73.984548400000008,40.716151699999998,85,1654717344902.000000000000000,1655179200000.000000000000000,false,131-22H,,Lower East Side,1,Manhattan,137
1183,12294,Installed,-73.963328099999998,40.674350799999999,55,1654879185460.000000000000000,1655524800000.000000000000000,true,,,Prospect Heights,3,Brooklyn,175
1184,12296,Installed,-73.984433999999993,40.715577300000007,95,1654884550447.000000000000000,1655006400000.000000000000000,false,460-25G,,Lower East Side,1,Manhattan,137
1185,12297,Installed,-73.984433999999993,40.715577300000007,95,1654886742774.000000000000000,1657684800000.000000000000000,false,460-2A,,Lower East Side,1,Manhattan,137
1186,12302,Installed,-73.986221000000000,40.716073799999997,94,1654958006229.000000000000000,1655697600000.000000000000000,false,410-18C,,Lower East Side,1,Manhattan,137
1187,12305,Installed,-73.984433999999993,40.715577300000007,95,1655073581235.000000000000000,1650254400000.000000000000000,false,460-26H,,Lower East Side,1,Manhattan,137
1188,12306,Installed,-73.984433999999993,40.715577300000007,95,1655073634362.000000000000000,1653537600000.000000000000000,false,460-22E,,Lower East Side,1,Manhattan,137
1189,12308,Installed,-73.984548400000008,40.716151699999998,85,1655075154500.000000000000000,1653883200000.000000000000000,false,131-3F,,Lower East Side,1,Manhattan,137
1190,12317,Installed,-73.984548400000008,40.716151699999998,85,1655247230452.000000000000000,1655438400000.000000000000000,false,131-25G,,Lower East Side,1,Manhattan,137
1191,12324,Installed,-73.946539200000004,40.683177600000000,29,1655388963177.000000000000000,1661227200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1192,12329,Installed,-73.984433999999993,40.715577300000007,95,1655415738437.000000000000000,1655697600000.000000000000000,false,460-11H,,Lower East Side,1,Manhattan,137
1193,12331,Installed,-73.993805999999992,40.682993300000000,34,1655493001111.000000000000000,1659326400000.000000000000000,true,,,Carroll Gardens,3,Brooklyn,173
1194,12338,Installed,-73.985826599999996,40.720889000000000,26,1655564365634.000000000000000,1663905600000.000000000000000,true,Omni,,Lower East Side,1,Manhattan,137
1195,12339,Installed,-73.958613000000000,40.673873000000000,48,1655566394904.000000000000000,1667016000000.000000000000000,false,Omni,,Crown Heights,3,Brooklyn,180
1196,12341,Installed,-73.993805999999992,40.682993300000000,34,1655576118563.000000000000000,1659326400000.000000000000000,false,,,Carroll Gardens,3,Brooklyn,173
1197,12345,Installed,-73.993805999999992,40.682993300000000,34,1655646544084.000000000000000,1665460800000.000000000000000,true,,,Carroll Gardens,3,Brooklyn,173
1198,12389,Installed,-73.961309099999994,40.685890999999998,34,1656329207030.000000000000000,1656388800000.000000000000000,true,,,Clinton Hill,3,Brooklyn,165
1199,12412,Installed,-73.992678900000001,40.659819300000002,39,1656618836274.000000000000000,1656648000000.000000000000000,false,,,Sunset Park,3,Brooklyn,193
1200,12429,Installed,-73.927443600000004,40.699759700000001,28,1657118024164.000000000000000,1659240000000.000000000000000,false,Omni,,Bushwick,4,Brooklyn,157
1201,12457,Installed,-73.959963599999995,40.685778599999999,34,1657554477620.000000000000000,1658030400000.000000000000000,true,,,Clinton Hill,3,Brooklyn,165
1202,12458,Installed,-73.961309099999994,40.685890999999998,34,1657561366826.000000000000000,1658030400000.000000000000000,false,,,Clinton Hill,3,Brooklyn,165
1203,12461,Installed,-73.984548400000008,40.716151699999998,85,1657574457810.000000000000000,1657684800000.000000000000000,true,131-23A,,Lower East Side,1,Manhattan,137
1204,12466,Installed,-73.920573899999994,40.699058299999997,21,1657660189423.000000000000000,1661572800000.000000000000000,true,,,Bushwick,4,Brooklyn,157
1205,12485,Installed,-73.900171399999991,40.699717700000001,35,1657897105265.000000000000000,1659326400000.000000000000000,true,Omni,,Ridgewood,4,Queens,149
1206,12490,Installed,-73.947807299999994,40.694978599999999,23,1657905128001.000000000000000,1658980800000.000000000000000,false,,,Bedford-Stuyvesant,3,Brooklyn,169
1207,12515,Installed,-73.955641399999990,40.655677500000003,41,1658258801577.000000000000000,1658289600000.000000000000000,false,,,Prospect-Lefferts Gardens,3,Brooklyn,187
1208,12525,Installed,-73.992070599999991,40.719303300000007,31,1658357459460.000000000000000,1660795200000.000000000000000,true,Omni,,Lower East Side,1,Manhattan,137
1209,12532,Installed,-73.995198299999998,40.713458299999999,30,1658444940838.000000000000000,1660536000000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
1210,12557,Installed,-74.009229899999994,40.647376000000001,41,1658805716427.000000000000000,1661572800000.000000000000000,true,Omni,,Sunset Park,3,Brooklyn,193
1211,12571,Installed,-73.991569799999994,40.713788899999997,28,1659004641527.000000000000000,1659672000000.000000000000000,false,epr6,,Chinatown,1,Manhattan,138
1212,12572,Installed,-73.939667399999990,40.691816000000003,29,1659012636285.000000000000000,1661227200000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
1213,12578,Installed,-73.996517400000002,40.683476800000001,27,1659042247745.000000000000000,1663732800000.000000000000000,true,Omni,,Carroll Gardens,3,Brooklyn,173
1214,12594,Installed,-73.946590399999991,40.822083499999998,49,1659375305026.000000000000000,1660968000000.000000000000000,true,Omni,,Harlem,1,Manhattan,71
1215,12611,Installed,-73.923777299999998,40.687182999999997,25,1659538641165.000000000000000,1661745600000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1216,12618,Installed,-73.991479200000001,40.717913099999997,44,1659705684950.000000000000000,1662868800000.000000000000000,true,,,Lower East Side,1,Manhattan,137
1217,12620,Installed,-73.946539200000004,40.683177600000000,29,1659708043871.000000000000000,1661227200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1218,12624,Installed,-73.980309300000002,40.687326200000001,27,1659723941280.000000000000000,1662696000000.000000000000000,true,SXT Kiosk + vpn,,Boerum Hill,3,Brooklyn,170
1219,12627,Installed,-73.981614100000002,40.672261399999996,32,1659883741639.000000000000000,1659844800000.000000000000000,true,,,Park Slope,3,Brooklyn,179
1220,12628,Installed,-73.989690999999993,40.722964099999999,32,1659886947059.000000000000000,1661140800000.000000000000000,true,,,Lower East Side,1,Manhattan,137
1221,12630,Installed,-74.000186399999990,40.648775899999997,55,1659896671921.000000000000000,1660276800000.000000000000000,true,Omni only,,Sunset Park,3,Brooklyn,193
1222,12667,Installed,-73.922049000000001,40.681840500000000,26,1660579563980.000000000000000,1662091200000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
1223,12676,Installed,-73.993805999999992,40.682993300000000,34,1660708122021.000000000000000,1660795200000.000000000000000,true,,,Carroll Gardens,3,Brooklyn,173
1224,12678,Installed,-73.957397200000003,40.686397799999988,5,1660739300538.000000000000000,1662264000000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
1225,12681,Installed,-73.928760400000002,40.685149899999999,28,1660755840253.000000000000000,1662868800000.000000000000000,true,Omni only,,Bedford-Stuyvesant,3,Brooklyn,169
1226,12682,Installed,-73.922049000000001,40.681840500000000,26,1660763042894.000000000000000,1662091200000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1227,12701,Installed,-73.963199000000003,40.680260599999997,46,1661178972486.000000000000000,1666238400000.000000000000000,true,60lr to Wave60 + Omni,,Crown Heights,3,Brooklyn,180
1228,12719,Installed,-73.997874999999993,40.713250599999988,22,1661445078202.000000000000000,1663732800000.000000000000000,true,Omni,,Chinatown,1,Manhattan,138
1229,12723,Installed,-73.963013500000002,40.678180500000003,46,1661470848514.000000000000000,1661486400000.000000000000000,true,,,Crown Heights,3,Brooklyn,180
1230,12744,Installed,-73.984548400000008,40.716151699999998,85,1661728780437.000000000000000,1664251200000.000000000000000,false,131-22F,,Lower East Side,1,Manhattan,137
1231,12750,Installed,-73.937497600000000,40.666793700000007,55,1661807355901.000000000000000,1663387200000.000000000000000,false,Omni,,Crown Heights,3,Brooklyn,180
1232,12776,Installed,-74.000815000000003,40.647826299999998,61,1662081962023.000000000000000,1663819200000.000000000000000,true,,,Sunset Park,3,Brooklyn,193
1233,12790,Installed,-73.986221000000000,40.716073799999997,94,1662386926898.000000000000000,1664337600000.000000000000000,false,410-25C,,Lower East Side,1,Manhattan,137
1234,12808,Installed,-73.986221000000000,40.716073799999997,94,1662741722198.000000000000000,1662955200000.000000000000000,false,410-12G,,Lower East Side,1,Manhattan,137
1235,12809,Installed,-73.938525599999991,40.691536399999997,28,1662753381241.000000000000000,1662696000000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1236,12832,Installed,-73.932374499999995,40.685667700000003,33,1663079260517.000000000000000,1665374400000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
1237,12845,Installed,-73.961309099999994,40.685890999999998,34,1663201074042.000000000000000,1664078400000.000000000000000,true,,,Clinton Hill,3,Brooklyn,165
1238,12849,Installed,-74.000747600000011,40.647846899999998,61,1663264044070.000000000000000,1663128000000.000000000000000,true,LoRaWAN,,Sunset Park,3,Brooklyn,193
1239,12853,Installed,-73.932374499999995,40.685667700000003,33,1663341951029.000000000000000,1665374400000.000000000000000,true,,,Bedford-Stuyvesant,3,Brooklyn,169
1240,12855,Installed,-73.920390200000000,40.705790700000001,26,1663342590577.000000000000000,1665115200000.000000000000000,true,Omni,,Bushwick,4,Brooklyn,157
1241,12877,Installed,-73.984548400000008,40.716151699999998,85,1663673566510.000000000000000,1666152000000.000000000000000,false,131-9C,,Lower East Side,1,Manhattan,137
1242,12881,Installed,-73.952560099999999,40.711046300000000,95,1663693571870.000000000000000,1665115200000.000000000000000,false,460-3A,,Williamsburg,4,Brooklyn,145
1243,12887,Installed,-73.986262699999997,40.719155200000003,35,1663771564400.000000000000000,1664424000000.000000000000000,false,,,Lower East Side,1,Manhattan,137
1244,12910,Installed,-73.984548400000008,40.716151699999998,85,1664106916310.000000000000000,1666065600000.000000000000000,false,131-8B,,Lower East Side,1,Manhattan,137
1245,12928,Installed,-73.938288499999999,40.682958399999997,29,1664418954888.000000000000000,1666152000000.000000000000000,true,Omni,,Bedford-Stuyvesant,3,Brooklyn,169
