OID_,from_,to,status,installDate,X1,Y1,Z1,X2,Y2,Z2,position,COUNT
552,248,1971,active,1623556800000.000000000000000,-73.998085000000003,40.712136999999998,23.000000000000000,-73.994821999999999,40.712772999999999,55.000000000000000,START,1
553,9253,5916,active,1623556800000.000000000000000,-73.944105999999991,40.689791399999997,26.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
554,9273,7912,active,1623556800000.000000000000000,-73.942847899999990,40.689927500000003,25.000000000000000,-73.943180599999991,40.689906899999997,26.000000000000000,START,2
555,8684,7985,active,1623643200000.000000000000000,-73.940689300000003,40.676271200000002,35.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,START,1
556,8684,7398,active,1623643200000.000000000000000,-73.940689300000003,40.676271200000002,35.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,2
557,8684,8362,active,1623643200000.000000000000000,-73.940689300000003,40.676271200000002,35.000000000000000,-73.941194499999995,40.676034000000001,35.000000000000000,START,1
558,8216,7178,active,1623643200000.000000000000000,-73.911858799999990,40.694233599999997,25.000000000000000,-73.911789999999996,40.694350000000000,26.000000000000000,START,2
559,4037,7065,active,1623729600000.000000000000000,-73.927612199999999,40.683054700000000,30.000000000000000,-73.925353999999999,40.682569999999998,30.000000000000000,START,3
560,9238,407,active,1623729600000.000000000000000,-73.991479200000001,40.717913099999997,44.000000000000000,-73.990365699999998,40.713259299999997,40.000000000000000,START,1
561,9238,5155,active,1623729600000.000000000000000,-73.991479200000001,40.717913099999997,44.000000000000000,-73.989995999999991,40.717379000000001,32.000000000000000,START,1
562,7632,8077,active,1623816000000.000000000000000,-73.989717599999992,40.662569099999999,42.000000000000000,-73.990808000000001,40.662810800000003,52.000000000000000,START,1
563,7632,6571,active,1623816000000.000000000000000,-73.989717599999992,40.662569099999999,42.000000000000000,-73.988902699999997,40.661632200000000,54.000000000000000,START,3
564,9096,8650,active,1623816000000.000000000000000,-73.924276499999991,40.701714799999998,5.000000000000000,-73.923444300000000,40.701374800000004,25.000000000000000,START,1
565,9147,5151,active,1623902400000.000000000000000,-73.979461999999998,40.674646000000003,37.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,START,1
566,12809,5916,active,1623988800000.000000000000000,-73.938525599999991,40.691536399999997,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
567,5351,12809,active,1623988800000.000000000000000,-73.936908599999995,40.691397599999988,31.000000000000000,-73.938525599999991,40.691536399999997,28.000000000000000,START,1
568,9068,5014,active,1624161600000.000000000000000,-73.907559199999994,40.709536100000001,43.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,1
569,8017,3461,active,1624248000000.000000000000000,-73.960339599999998,40.660741199999997,44.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
570,1447,713,active,1624334400000.000000000000000,-73.997281399999991,40.659747000000003,36.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,2
571,8750,1340,active,1624507200000.000000000000000,-73.913213799999994,40.692244500000001,21.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,2
572,627,5916,active,1624593600000.000000000000000,-73.937333999999993,40.697263000000000,43.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
573,8696,5916,active,1624852800000.000000000000000,-73.926682200000002,40.694520999999988,29.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
574,2012,5916,active,1625025600000.000000000000000,-73.939437900000001,40.688717500000003,31.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
575,9322,227,active,1625025600000.000000000000000,-73.995424600000007,40.712062600000003,28.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
576,8724,7007,active,1626321600000.000000000000000,-73.938890499999999,40.684303200000002,28.000000000000000,-73.938115900000000,40.684116000000003,30.000000000000000,START,1
577,9137,3461,active,1627358400000.000000000000000,-73.955205300000003,40.686666799999998,30.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
578,9095,1340,active,1627358400000.000000000000000,-73.919982099999999,40.693123100000001,29.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
579,8793,5916,active,1627358400000.000000000000000,-73.943732999999995,40.692495999999998,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
580,5050,5014,active,1627704000000.000000000000000,-73.899615999999995,40.706719999999997,46.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,1
581,8725,1932,active,1627704000000.000000000000000,-73.985918400000003,40.718932500000001,26.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,START,1
582,9622,7800,active,1627876800000.000000000000000,-73.956271999999998,40.807094599999999,30.000000000000000,-73.950355000000002,40.815327000000003,87.000000000000000,START,3
583,9094,3461,active,1627876800000.000000000000000,-73.961917000000000,40.675529999999988,53.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
584,9094,6833,active,1627876800000.000000000000000,-73.961917000000000,40.675529999999988,53.000000000000000,-73.963639000000001,40.673150000000000,63.000000000000000,START,1
585,9770,2463,active,1628136000000.000000000000000,-73.987433499999995,40.720653599999999,27.000000000000000,-73.988092999999992,40.719777999999998,72.000000000000000,START,1
586,8665,5916,active,1628222400000.000000000000000,-73.949655999999990,40.692822000000000,23.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
587,9034,2701,active,1628308800000.000000000000000,-74.000747600000011,40.647034900000001,62.000000000000000,-74.000736000000003,40.647753000000002,58.000000000000000,START,2
588,2701,3284,active,1628481600000.000000000000000,-74.000736000000003,40.647753000000002,58.000000000000000,-74.001994900000000,40.650379000000001,43.000000000000000,START,1
589,9102,7894,active,1628568000000.000000000000000,-73.940230099999994,40.674389699999999,46.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,START,1
590,8724,8174,active,1628654400000.000000000000000,-73.938890499999999,40.684303200000002,28.000000000000000,-73.942419000000001,40.679819999999999,42.000000000000000,START,1
591,11675,713,active,1628740800000.000000000000000,-73.994947199999999,40.662117500000001,31.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
592,11675,5989,active,1628740800000.000000000000000,-73.994947199999999,40.662117500000001,31.000000000000000,-73.997067099999995,40.661107899999998,29.000000000000000,START,1
593,11675,3300,active,1628740800000.000000000000000,-73.994947199999999,40.662117500000001,31.000000000000000,-73.995498299999994,40.660963600000002,33.000000000000000,START,1
594,9450,227,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
595,9450,7941,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.996159200000008,40.712012299999998,24.000000000000000,START,1
596,9450,1440,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.995513899999992,40.712028900000000,24.000000000000000,START,1
597,9450,3531,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.995697499999991,40.712634299999998,28.000000000000000,START,1
598,9450,2792,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.995240999999993,40.711997900000000,28.000000000000000,START,1
599,9450,5188,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.996070599999996,40.713157099999997,32.000000000000000,START,1
600,9450,1848,active,1628913600000.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,-73.996938000000000,40.713099000000000,25.000000000000000,START,1
601,9456,1932,active,1629000000000.000000000000000,-73.992213599999999,40.718364999999999,31.000000000000000,-73.986000000000004,40.716099999999997,92.000000000000000,START,1
602,7926,2274,active,1629259200000.000000000000000,-73.983622799999992,40.727449499999999,25.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,1
603,7926,7789,active,1629259200000.000000000000000,-73.983622799999992,40.727449499999999,25.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,START,1
604,7926,4116,active,1629259200000.000000000000000,-73.983622799999992,40.727449499999999,25.000000000000000,-73.983123100000000,40.728466800000007,23.000000000000000,START,1
605,9243,5916,active,1629432000000.000000000000000,-73.929956899999993,40.686715000000000,33.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
606,9243,8252,active,1629432000000.000000000000000,-73.929956899999993,40.686715000000000,33.000000000000000,-73.929345900000001,40.686595099999998,31.000000000000000,START,1
607,9916,9102,active,1629518400000.000000000000000,-73.940092300000003,40.674949699999999,43.000000000000000,-73.940230099999994,40.674389699999999,46.000000000000000,START,1
608,9899,1340,active,1629518400000.000000000000000,-73.911627899999999,40.689743999999997,26.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
609,9964,3233,active,1629777600000.000000000000000,-73.917221099999992,40.699545999999998,24.000000000000000,-73.917450799999997,40.699269699999988,23.000000000000000,START,2
610,9964,5020,active,1629777600000.000000000000000,-73.917221099999992,40.699545999999998,24.000000000000000,-73.915475799999996,40.699451699999997,32.000000000000000,START,1
611,9642,9238,active,1629950400000.000000000000000,-73.990433199999998,40.718336600000001,30.000000000000000,-73.991479200000001,40.717913099999997,44.000000000000000,START,1
612,9939,5916,active,1629950400000.000000000000000,-73.914832799999999,40.694686599999997,20.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,2
613,10043,664,active,1630296000000.000000000000000,-73.915573899999998,40.705920900000002,32.000000000000000,-73.915192129999994,40.705693170000004,34.000000000000000,START,1
614,7959,7398,active,1630382400000.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,-73.940505599999995,40.675781399999998,34.000000000000000,START,1
615,9948,4433,active,1630382400000.000000000000000,-73.927359600000003,40.685703699999998,26.000000000000000,-73.926877000000005,40.685769999999998,24.000000000000000,START,1
616,9948,7582,active,1630382400000.000000000000000,-73.927359600000003,40.685703699999998,26.000000000000000,-73.927175899999995,40.684982200000000,27.000000000000000,START,1
617,7959,8684,active,1630468800000.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,-73.940689300000003,40.676271200000002,35.000000000000000,START,1
618,7959,7465,active,1630468800000.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,-73.940000499999996,40.675748100000000,35.000000000000000,START,2
619,7959,7894,active,1630468800000.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,-73.940505599999995,40.675317700000001,42.000000000000000,START,1
620,7959,7985,active,1630468800000.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,-73.940773999999990,40.675964000000000,35.000000000000000,START,1
621,9901,2274,active,1630468800000.000000000000000,-73.985229699999991,40.728063700000000,24.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,1
622,6911,5300,active,1630641600000.000000000000000,-73.991519600000004,40.659452000000002,46.000000000000000,-73.991990200000004,40.659760299999988,43.000000000000000,START,3
623,10130,1340,active,1630814400000.000000000000000,-73.918189999999996,40.681913999999999,25.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,1
624,9977,227,active,1630814400000.000000000000000,-73.998688700000002,40.715851600000001,32.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
625,10057,7800,active,1631160000000.000000000000000,-73.954557600000001,40.807817000000000,27.000000000000000,-73.950355000000002,40.815327000000003,87.000000000000000,START,1
626,10057,9622,active,1631160000000.000000000000000,-73.954557600000001,40.807817000000000,27.000000000000000,-73.956271999999998,40.807094599999999,30.000000000000000,START,1
627,10122,2274,active,1631160000000.000000000000000,-73.980035099999995,40.729207000000002,21.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,2
628,1606,7674,active,1631332800000.000000000000000,-73.946429600000002,40.717801000000001,15.000000000000000,-73.944008999999994,40.717585000000000,14.000000000000000,START,1
629,6891,2274,active,1631419200000.000000000000000,-73.984309400000001,40.725477200000000,26.000000000000000,-73.983418000000000,40.725749999999998,34.000000000000000,START,1
630,5671,9450,active,1631505600000.000000000000000,-73.998688799999996,40.712525999999997,26.000000000000000,-73.996342799999994,40.712038300000003,28.000000000000000,START,1
631,5671,7941,active,1631505600000.000000000000000,-73.998688799999996,40.712525999999997,26.000000000000000,-73.996159200000008,40.712012299999998,24.000000000000000,START,3
632,8880,7489,active,1631505600000.000000000000000,-73.925156000000001,40.669635900000003,48.000000000000000,-73.913889999999995,40.659883999999998,33.000000000000000,START,2
633,5790,7512,active,1631851200000.000000000000000,-73.979986499999995,40.687984399999998,37.000000000000000,-73.975436999999999,40.698867999999997,45.000000000000000,START,1
634,10211,7800,active,1631851200000.000000000000000,-73.951774999999998,40.814320000000002,53.000000000000000,-73.950355000000002,40.815327000000003,87.000000000000000,START,3
635,10207,8269,active,1631851200000.000000000000000,-73.921768000000000,40.699576000000000,20.000000000000000,-73.920573899999994,40.699058299999997,21.000000000000000,START,1
636,10139,227,active,1631937600000.000000000000000,-73.994274300000001,40.712548300000002,27.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,1
637,10139,1440,active,1631937600000.000000000000000,-73.994274300000001,40.712548300000002,27.000000000000000,-73.995513899999992,40.712028900000000,24.000000000000000,START,1
638,10027,713,active,1631937600000.000000000000000,-73.999159100000000,40.658624499999988,17.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,2
639,10162,3037,active,1632110400000.000000000000000,-73.995060100000003,40.713863199999999,29.000000000000000,-73.995095000000006,40.713777000000000,28.000000000000000,START,1
640,4285,8548,active,1632542400000.000000000000000,-73.933536599999996,40.681232399999999,30.000000000000000,-73.934165899999996,40.681595999999999,28.000000000000000,START,2
641,4285,3923,active,1632542400000.000000000000000,-73.933536599999996,40.681232399999999,30.000000000000000,-73.933835100000010,40.680830600000000,30.000000000000000,START,1
642,9697,5916,active,1632542400000.000000000000000,-73.934590900000003,40.681426500000001,30.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,3
643,9697,4285,active,1632542400000.000000000000000,-73.934590900000003,40.681426500000001,30.000000000000000,-73.933536599999996,40.681232399999999,30.000000000000000,START,1
644,8548,3923,active,1632542400000.000000000000000,-73.934165899999996,40.681595999999999,28.000000000000000,-73.933835100000010,40.680830600000000,30.000000000000000,START,1
645,9697,8548,active,1632542400000.000000000000000,-73.934590900000003,40.681426500000001,30.000000000000000,-73.934165899999996,40.681595999999999,28.000000000000000,START,1
646,10112,5916,active,1632628800000.000000000000000,-73.952215699999996,40.686217999999997,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,1
647,10112,7210,active,1632628800000.000000000000000,-73.952215699999996,40.686217999999997,28.000000000000000,-73.952227200000010,40.685089499999997,32.000000000000000,START,1
648,10189,3461,active,1632628800000.000000000000000,-73.962726300000000,40.676098199999998,51.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,1
649,10189,10437,active,1632628800000.000000000000000,-73.962726300000000,40.676098199999998,51.000000000000000,-73.961227399999999,40.675317900000003,54.000000000000000,START,1
650,10189,5134,active,1632628800000.000000000000000,-73.962726300000000,40.676098199999998,51.000000000000000,-73.964060899999993,40.673655699999998,64.000000000000000,START,2
651,10189,5344,active,1632628800000.000000000000000,-73.962726300000000,40.676098199999998,51.000000000000000,-73.965348499999990,40.676647299999999,56.000000000000000,START,1
652,10212,9094,active,1632888000000.000000000000000,-73.961066700000003,40.675294999999998,54.000000000000000,-73.961917000000000,40.675529999999988,53.000000000000000,START,1
653,10072,713,active,1632974400000.000000000000000,-74.017508499999991,40.646492100000003,24.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
654,5151,713,active,1633147200000.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
655,5151,1635,active,1633147200000.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,1
656,1474,5151,active,1633147200000.000000000000000,-73.979995599999995,40.677529200000002,25.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,START,1
657,8224,7764,active,1633147200000.000000000000000,-73.996036099999998,40.719553599999998,33.000000000000000,-73.994205199999996,40.719361100000000,32.000000000000000,START,2
658,8224,2463,active,1633233600000.000000000000000,-73.996036099999998,40.719553599999998,33.000000000000000,-73.988092999999992,40.719777999999998,72.000000000000000,START,1
659,9891,1167,active,1633233600000.000000000000000,-73.947118500000002,40.725621199999999,22.000000000000000,-73.946151000000000,40.727544999999999,18.000000000000000,START,1
660,5712,115,active,1633320000000.000000000000000,-73.954691999999994,40.736829999999998,22.000000000000000,-73.950671000000000,40.734025000000003,14.000000000000000,START,2
661,10311,9939,active,1633320000000.000000000000000,-73.913971599999996,40.695616299999998,20.000000000000000,-73.914832799999999,40.694686599999997,20.000000000000000,START,3
662,6890,9891,active,1633492800000.000000000000000,-73.944403299999991,40.726787399999999,15.000000000000000,-73.947118500000002,40.725621199999999,22.000000000000000,START,1
663,5916,9935,active,1633492800000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.954279799999995,40.690843699999988,28.000000000000000,START,1
664,4026,2463,active,1633579200000.000000000000000,-73.988902699999997,40.727272100000000,31.000000000000000,-73.988092999999992,40.719777999999998,72.000000000000000,START,1
665,10202,713,active,1633665600000.000000000000000,-74.000219599999994,40.662096400000003,11.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,1
666,10016,8750,active,1633752000000.000000000000000,-73.913507899999999,40.691688900000003,21.000000000000000,-73.913213799999994,40.692244500000001,21.000000000000000,START,2
667,9935,5916,active,1633838400000.000000000000000,-73.954279799999995,40.690843699999988,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
668,2482,5916,active,1633838400000.000000000000000,-73.924329000000000,40.699601999999999,24.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
669,8248,5916,active,1634097600000.000000000000000,-73.930592799999999,40.694696700000001,29.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
670,10254,5300,active,1634097600000.000000000000000,-73.992391900000001,40.660116899999998,43.000000000000000,-73.991990200000004,40.659760299999988,43.000000000000000,START,
671,4181,8086,active,1634097600000.000000000000000,-73.981093999999999,40.721375999999999,26.000000000000000,-73.980546599999997,40.722186200000003,28.000000000000000,START,
672,10261,8269,active,1634097600000.000000000000000,-73.920114599999991,40.698876899999988,21.000000000000000,-73.920573899999994,40.699058299999997,21.000000000000000,START,
673,10261,9964,active,1634097600000.000000000000000,-73.920114599999991,40.698876899999988,21.000000000000000,-73.917221099999992,40.699545999999998,24.000000000000000,START,
674,10235,5916,active,1634097600000.000000000000000,-73.919861999999995,40.704074100000000,31.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
675,9752,1340,active,1634184000000.000000000000000,-73.917404800000000,40.687289000000000,30.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,
676,9752,12961,active,1634184000000.000000000000000,-73.917404800000000,40.687289000000000,30.000000000000000,-73.919131899999996,40.688060999999998,37.000000000000000,START,
677,10299,6791,active,1634184000000.000000000000000,-73.991229399999995,40.718326900000001,36.000000000000000,-73.992208300000001,40.718898099999997,34.000000000000000,START,
678,10299,5155,active,1634184000000.000000000000000,-73.991229399999995,40.718326900000001,36.000000000000000,-73.989995999999991,40.717379000000001,32.000000000000000,START,
679,10299,9642,active,1634184000000.000000000000000,-73.991229399999995,40.718326900000001,36.000000000000000,-73.990433199999998,40.718336600000001,30.000000000000000,START,
680,10469,1340,active,1634356800000.000000000000000,-73.915084100000001,40.688024700000000,30.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,
681,10469,9899,active,1634356800000.000000000000000,-73.915084100000001,40.688024700000000,30.000000000000000,-73.911627899999999,40.689743999999997,26.000000000000000,START,
682,6450,713,active,1634529600000.000000000000000,-73.995317799999995,40.660410400000004,29.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,
683,6450,3300,active,1634529600000.000000000000000,-73.995317799999995,40.660410400000004,29.000000000000000,-73.995498299999994,40.660963600000002,33.000000000000000,START,
684,10326,6450,active,1634616000000.000000000000000,-73.995249000000001,40.660381399999999,30.000000000000000,-73.995317799999995,40.660410400000004,29.000000000000000,START,
685,9643,10326,active,1634616000000.000000000000000,-73.995180199999993,40.660332799999999,30.000000000000000,-73.995249000000001,40.660381399999999,30.000000000000000,START,
686,10174,7959,active,1634702400000.000000000000000,-73.940184099999996,40.676121999999999,33.000000000000000,-73.940379300000004,40.676178800000002,33.000000000000000,START,
687,10437,10212,active,1634788800000.000000000000000,-73.961227399999999,40.675317900000003,54.000000000000000,-73.961066700000003,40.675294999999998,54.000000000000000,START,
688,10437,9094,active,1634788800000.000000000000000,-73.961227399999999,40.675317900000003,54.000000000000000,-73.961917000000000,40.675529999999988,53.000000000000000,START,
689,10349,48,active,1635048000000.000000000000000,-73.975874800000000,40.666171100000000,66.000000000000000,-73.976359000000002,40.667571000000002,60.000000000000000,START,
690,8133,5916,active,1635134400000.000000000000000,-73.925946499999995,40.689625999999997,32.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
691,7825,5151,active,1635220800000.000000000000000,-73.979997200000000,40.676385900000000,31.000000000000000,-73.980556000000007,40.675448000000003,39.000000000000000,START,
692,7825,1635,active,1635220800000.000000000000000,-73.979997200000000,40.676385900000000,31.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,
693,7825,4480,active,1635220800000.000000000000000,-73.979997200000000,40.676385900000000,31.000000000000000,-73.980374400000002,40.675389799999998,30.000000000000000,START,
694,10352,5916,active,1635220800000.000000000000000,-73.950828200000004,40.679918499999999,30.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
695,10440,9891,active,1635307200000.000000000000000,-73.945176099999998,40.725389999999997,15.000000000000000,-73.947118500000002,40.725621199999999,22.000000000000000,START,
696,10622,664,active,1635566400000.000000000000000,-73.913236699999999,40.704046900000002,32.000000000000000,-73.915192129999994,40.705693170000004,34.000000000000000,START,
697,10622,10043,active,1635566400000.000000000000000,-73.913236699999999,40.704046900000002,32.000000000000000,-73.915573899999998,40.705920900000002,32.000000000000000,START,
698,10301,5916,active,1635652800000.000000000000000,-73.932371099999997,40.695191100000002,30.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
699,10301,3085,active,1635652800000.000000000000000,-73.932371099999997,40.695191100000002,30.000000000000000,-73.929747800000001,40.696222700000000,27.000000000000000,START,
700,10540,1340,active,1635652800000.000000000000000,-73.924535100000000,40.676627799999999,5.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,
701,10452,3461,active,1635912000000.000000000000000,-73.981712099999996,40.683549300000003,24.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,
702,10115,3461,active,1635912000000.000000000000000,-73.950558200000003,40.675071099999997,42.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,
703,10115,7954,active,1635912000000.000000000000000,-73.950558200000003,40.675071099999997,42.000000000000000,-73.951041500000002,40.676400000000001,41.000000000000000,START,
704,10627,1635,active,1636171200000.000000000000000,-73.984346000000002,40.670152000000002,34.000000000000000,-73.982382000000001,40.667563999999999,51.000000000000000,START,
705,10063,407,active,1636779600000.000000000000000,-73.992024999999998,40.714089199999997,29.000000000000000,-73.990365699999998,40.713259299999997,40.000000000000000,START,
706,10063,686,active,1636779600000.000000000000000,-73.992024999999998,40.714089199999997,29.000000000000000,-73.991317400000000,40.713452799999999,26.000000000000000,START,
707,10063,3004,active,1636779600000.000000000000000,-73.992024999999998,40.714089199999997,29.000000000000000,-73.992108900000005,40.713335600000001,33.000000000000000,START,
708,10250,10202,active,1636952400000.000000000000000,-74.000093399999997,40.662126800000003,14.000000000000000,-74.000219599999994,40.662096400000003,11.000000000000000,START,
709,6623,5300,active,1637125200000.000000000000000,-73.993665999999990,40.660365200000001,33.000000000000000,-73.991990200000004,40.659760299999988,43.000000000000000,START,
710,6623,8372,active,1637125200000.000000000000000,-73.993665999999990,40.660365200000001,33.000000000000000,-73.992954400000002,40.659452500000000,40.000000000000000,START,
711,7103,115,active,1637125200000.000000000000000,-73.951763099999994,40.733932000000003,17.000000000000000,-73.950671000000000,40.734025000000003,14.000000000000000,START,
712,11545,5916,active,1637125200000.000000000000000,-73.944346899999999,40.692078700000003,34.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
713,10313,1340,active,1637211600000.000000000000000,-73.909536000000003,40.686440300000001,25.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,
714,10212,3461,active,1637557200000.000000000000000,-73.961066700000003,40.675294999999998,54.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,
715,5421,1340,active,1637730000000.000000000000000,-73.930918899999995,40.683796000000001,28.000000000000000,-73.917493300000004,40.686015599999998,64.000000000000000,START,
716,10923,5712,active,1637730000000.000000000000000,-73.955478499999998,40.736310300000000,15.000000000000000,-73.954691999999994,40.736829999999998,22.000000000000000,START,
717,5916,1350,active,1637730000000.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,-73.947451580000006,40.687509620000000,31.000000000000000,START,
718,9304,5712,active,1637989200000.000000000000000,-73.957913500000004,40.733258100000000,18.000000000000000,-73.954691999999994,40.736829999999998,22.000000000000000,START,
719,6960,5588,active,1637989200000.000000000000000,-73.919557999999995,40.690033999999997,27.000000000000000,-73.919802700000005,40.689678099999988,25.000000000000000,START,
720,10717,10207,active,1637989200000.000000000000000,-73.922110899999993,40.698861699999988,21.000000000000000,-73.921768000000000,40.699576000000000,20.000000000000000,START,
721,10978,5014,active,1637989200000.000000000000000,-73.904940699999997,40.702894899999997,41.000000000000000,-73.906379999999999,40.693888000000001,43.000000000000000,START,
722,10978,8200,active,1637989200000.000000000000000,-73.904940699999997,40.702894899999997,41.000000000000000,-73.905430099999990,40.701344499999998,35.000000000000000,START,
723,10978,2101,active,1637989200000.000000000000000,-73.904940699999997,40.702894899999997,41.000000000000000,-73.903445099999999,40.703735000000002,36.000000000000000,START,
724,10978,672,active,1637989200000.000000000000000,-73.904940699999997,40.702894899999997,41.000000000000000,-73.904268999999999,40.702475999999997,33.000000000000000,START,
725,6732,5916,active,1638075600000.000000000000000,-73.946431099999998,40.698923600000001,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
726,3606,664,active,1638075600000.000000000000000,-73.921884399999996,40.708457199999998,28.000000000000000,-73.915192129999994,40.705693170000004,34.000000000000000,START,
727,3606,5916,active,1638075600000.000000000000000,-73.921884399999996,40.708457199999998,28.000000000000000,-73.939747999999994,40.696078999999997,96.000000000000000,START,
728,6071,7789,active,1638162000000.000000000000000,-73.983456000000004,40.729582000000001,23.000000000000000,-73.983536299999997,40.728718499999999,27.000000000000000,START,
729,10866,8287,active,1638162000000.000000000000000,-73.921531500000000,40.660481699999998,16.000000000000000,-73.921183999999997,40.660072999999997,16.000000000000000,START,
730,7232,227,active,1638162000000.000000000000000,-74.001810300000002,40.719029100000000,34.000000000000000,-74.001271880000004,40.711104300000002,180.000000000000000,START,
731,5134,3461,active,1638334800000.000000000000000,-73.964060899999993,40.673655699999998,64.000000000000000,-73.964439999999996,40.672699000000001,99.000000000000000,START,
732,10873,7800,active,1638334800000.000000000000000,-73.941561800000002,40.817609699999998,30.000000000000000,-73.950355000000002,40.815327000000003,87.000000000000000,START,
733,10873,713,vpn,1638334800000.000000000000000,-73.941561800000002,40.817609699999998,30.000000000000000,-74.004904299999993,40.657867299999999,57.000000000000000,START,
734,6248,303,active,1638334800000.000000000000000,-73.925556999999998,40.698706100000003,22.000000000000000,-73.925104000000005,40.698523999999999,23.500000000000000,START,
735,6248,2482,active,1638334800000.000000000000000,-73.925556999999998,40.698706100000003,22.000000000000000,-73.924329000000000,40.699601999999999,24.000000000000000,START,
