source,target,status,installDate,fromXYZ,toXYZ,X1,Y1,Z1,X2,Y2,Z2,ORIG_FID,Shape_Length,bearingDegrees,lengthMetersGeodesic,link_ID
4514,3108,active,1571457600000,"-73.957951,40.655607,27","-73.958075,40.655637,26",-73.957951,40.655607,27,-73.958075,40.655637,26,139,0.0001275774275,283.6005425,11.00331246,137
4402,3108,active,1571457600000,"-73.956852,40.655596,40","-73.958075,40.655637,26",-73.956852,40.655596,40,-73.958075,40.655637,26,147,0.001223687051,271.9200716,103.5311984,142
1430,3175,active,1646888400000,"-73.987055,40.721199,28","-73.984822999999992,40.7200617,26",-73.987055,40.721199,28,-73.984823,40.7200617,26,838,0.002505049958,117.0007988,226.9650084,829
2874,3176,active,1557547200000,"-73.9282782,40.6859505,25","-73.928365,40.685975,25",-73.9282782,40.6859505,25,-73.928365,40.685975,25,42,0.00009019140759,285.7621478,7.825647237,42
9964,3233,active,1629777600000,"-73.917221099999992,40.699546,24","-73.9174508,40.699269699999988,23",-73.9172211,40.699546,24,-73.9174508,40.6992697,23,609,0.0003593101446,219.7381956,36.30841292,600
11490,3233,active,1645246800000,"-73.916624,40.699499499999988,23","-73.9174508,40.699269699999988,23",-73.916624,40.6994995,23,-73.9174508,40.6992697,23,815,0.0008581411772,254.4673115,74.39190714,806
2701,3284,active,1628481600000,"-74.000736,40.647753,58","-74.0019949,40.650379,43",-74.000736,40.647753,58,-74.0019949,40.650379,43,588,0.002912165038,334.3870189,310.4411836,579
4712,3300,active,1574830800000,"-73.9967199,40.6608223,28","-73.9954983,40.6609636,33",-73.9967199,40.6608223,28,-73.9954983,40.6609636,33,175,0.001229744791,83.40203378,104.4893619,169
11675,3300,active,1628740800000,"-73.9949472,40.6621175,31","-73.9954983,40.6609636,33",-73.9949472,40.6621175,31,-73.9954983,40.6609636,33,593,0.001278747989,205.5290342,136.3491837,584
6450,3300,active,1634529600000,"-73.9953178,40.6604104,29","-73.9954983,40.6609636,33",-73.9953178,40.6604104,29,-73.9954983,40.6609636,33,683,0.0005819024747,341.9293529,63.29934153,674
12074,3301,active,1614315600000,"-73.952629,40.6733711,43","-73.9527667,40.6728883,45",-73.952629,40.6733711,43,-73.9527667,40.6728883,45,463,0.0005020529155,195.9187467,54.86332271,455
4574,3305,active,1575090000000,"-73.9498789,40.6868664,26","-73.9495982,40.6868889,24",-73.9498789,40.6868664,26,-73.9495982,40.6868889,24,176,0.0002816003196,85.4171548,23.8593453,170
4869,3305,active,1575694800000,"-73.9491437,40.6869551,32","-73.9495982,40.6868889,24",-73.9491437,40.6869551,32,-73.9495982,40.6868889,24,182,0.0004592958632,261.7128846,39.11680444,176
7297,3305,active,1606107600000,"-73.9487257,40.6874216,33","-73.9495982,40.6868889,24",-73.9487257,40.6874216,33,-73.9495982,40.6868889,24,366,0.001022264907,238.594081,94.5461874,358
3354,3312,active,1561435200000,"-74.00142129999999,40.660917,16","-74.001201,40.661089,-1",-74.0014213,40.660917,16,-74.001201,40.661089,-1,57,0.000279492558,52.01893647,26.68104799,57
4693,3353,active,1579410000000,"-73.9562158,40.7284275,20","-73.9547899,40.7269126,19",-73.9562158,40.7284275,20,-73.9547899,40.7269126,19,206,0.002080411695,136.7334631,206.9089761,200
11618,3354,active,1649736000000,"-74.0004064,40.6599036,15","-74.00142129999999,40.660917,16",-74.0004064,40.6599036,15,-74.0014213,40.660917,16,871,0.001434225076,314.9576277,141.5282223,862
10592,3396,active,1638507600000,"-73.9060945,40.7040322,40","-73.90467,40.70477,35",-73.9060945,40.7040322,40,-73.90467,40.70477,35,740,0.001604228503,62.61872927,145.6199015,731
8054,3461,active,1568174400000,"-73.942388499999993,40.6851292,29","-73.96444,40.672699,99",-73.9423885,40.6851292,29,-73.96444,40.672699,99,100,0.02531360363,240.5904986,2319.676151,98
4192,3461,active,1568520000000,"-73.9542362,40.6762273,41","-73.96444,40.672699,99",-73.9542362,40.6762273,41,-73.96444,40.672699,99,101,0.01079659369,250.9254874,947.5128707,99
4062,3461,active,1568779200000,"-73.957765,40.670158,61","-73.96444,40.672699,99",-73.957765,40.670158,61,-73.96444,40.672699,99,103,0.007142289969,290.840536,630.9896811,101
944,3461,active,1569038400000,"-73.954802,40.680269,39","-73.96444,40.672699,99",-73.954802,40.680269,39,-73.96444,40.672699,99,105,0.01225544549,231.8527515,1170.741431,103
4459,3461,active,1571457600000,"-73.9589505,40.655984800000013,33","-73.96444,40.672699,99",-73.9589505,40.6559848,33,-73.96444,40.672699,99,123,0.01759258629,341.8180972,1913.235181,121
4530,3461,active,1571457600000,"-73.955153500000009,40.655781999999988,40","-73.96444,40.672699,99",-73.9551535,40.655782,40,-73.96444,40.672699,99,131,0.01929828937,331.2356421,2036.111738,129
4507,3461,active,1571457600000,"-73.959161,40.655511,35","-73.96444,40.672699,99",-73.959161,40.655511,35,-73.96444,40.672699,99,132,0.01798041116,342.9265562,1960.189058,130
4517,3461,active,1572148800000,"-73.9468314,40.6671652,44","-73.96444,40.672699,99",-73.9468314,40.6671652,44,-73.96444,40.672699,99,152,0.01845767421,287.4462069,1610.701261,147
2723,3461,active,1572667200000,"-73.951895999999991,40.673268,42","-73.96444,40.672699,99",-73.951896,40.673268,42,-73.96444,40.672699,99,153,0.01255689839,267.4028247,1062.471258,148
3301,3461,active,1573189200000,"-73.9527667,40.6728883,45","-73.96444,40.672699,99",-73.9527667,40.6728883,45,-73.96444,40.672699,99,159,0.01167483479,269.0709448,987.1999917,154
4439,3461,active,1573707600000,"-73.9544428,40.655792,35","-73.96444,40.672699,99",-73.9544428,40.655792,35,-73.96444,40.672699,99,161,0.01964155438,329.4039469,2059.023335,156
3682,3461,active,1573880400000,"-73.9568766,40.6881749,34","-73.96444,40.672699,99",-73.9568766,40.6881749,34,-73.96444,40.672699,99,164,0.01722522862,206.0457391,1833.65978,159
3424,3461,active,1574226000000,"-73.960974800000017,40.675765,60","-73.96444,40.672699,99",-73.9609748,40.675765,60,-73.96444,40.672699,99,165,0.004626874435,228.4976812,449.1726733,160
48,3461,active,1574571600000,"-73.976359,40.667571,60","-73.96444,40.672699,99",-73.976359,40.667571,60,-73.96444,40.672699,99,170,0.01297532062,66.72081497,1157.547483,165
4569,3461,active,1577768400000,"-73.9551169,40.673248500000007,48","-73.96444,40.672699,99",-73.9551169,40.6732485,48,-73.96444,40.672699,99,197,0.009339279622,266.6269106,790.6232147,191
5051,3461,active,1578891600000,"-73.9434447,40.669978000000008,46","-73.96444,40.672699,99",-73.9434447,40.669978,46,-73.96444,40.672699,99,201,0.02117088718,277.384398,1800.720974,195
7954,3461,active,1579150800000,"-73.9510415,40.6764,41","-73.96444,40.672699,99",-73.9510415,40.6764,41,-73.96444,40.672699,99,203,0.01390025912,254.5585192,1205.061537,197
3713,3461,active,1580706000000,"-73.9453621,40.6806627,33","-73.96444,40.672699,99",-73.9453621,40.6806627,33,-73.96444,40.672699,99,217,0.02067333518,247.342848,1839.470735,211
5305,3461,active,1580792400000,"-73.955429,40.623647,27","-73.96444,40.672699,99",-73.955429,40.623647,27,-73.96444,40.672699,99,218,0.04987280661,349.5906514,5500.145444,212
5283,3461,active,1580878800000,"-73.951106,40.689587,29","-73.96444,40.672699,99",-73.951106,40.689587,29,-73.96444,40.672699,99,219,0.02151743718,218.2930231,2188.085017,213
4391,3461,active,1581829200000,"-73.9552472,40.6942199,37","-73.96444,40.672699,99",-73.9552472,40.6942199,37,-73.96444,40.672699,99,223,0.02340206639,203.130083,2513.026269,216
4730,3461,active,1583211600000,"-73.948039100000017,40.6601574,37","-73.96444,40.672699,99",-73.9480391,40.6601574,37,-73.96444,40.672699,99,236,0.0206465797,307.4047731,1965.435238,229
5344,3461,active,1583557200000,"-73.96534849999999,40.6766473,56","-73.96444,40.672699,99",-73.9653485,40.6766473,56,-73.96444,40.672699,99,239,0.00405147444,167.0418467,445.12674,232
5635,3461,active,1584158400000,"-73.955203,40.680169,35","-73.96444,40.672699,99",-73.955203,40.680169,35,-73.96444,40.672699,99,243,0.01187952311,231.037389,1139.292841,236
368,3461,active,1584244800000,"-73.967036,40.634763,29","-73.96444,40.672699,99",-73.967036,40.634763,29,-73.96444,40.672699,99,246,0.03802471976,3.914706886,4218.404774,239
5243,3461,active,1584331200000,"-73.9488331,40.6717935,44","-73.96444,40.672699,99",-73.9488331,40.6717935,44,-73.96444,40.672699,99,247,0.01563314614,273.3205333,1323.397994,240
5327,3461,active,1584331200000,"-73.94319209999999,40.672396,43","-73.96444,40.672699,99",-73.9431921,40.672396,43,-73.96444,40.672699,99,248,0.02125006034,270.8169958,1796.829139,241
2337,3461,active,1585627200000,"-73.970794599999991,40.6814693,-1","-73.96444,40.672699,99",-73.9707946,40.6814693,-1,-73.96444,40.672699,99,251,0.01083047106,144.0744528,1112.27533,244
6051,3461,active,1590552000000,"-73.966191,40.675619,51","-73.96444,40.672699,99",-73.966191,40.675619,51,-73.96444,40.672699,99,263,0.003404761519,149.0506735,356.4560235,256
6283,3461,active,1592280000000,"-73.949046799999991,40.6685988,50","-73.96444,40.672699,99",-73.9490468,40.6685988,50,-73.96444,40.672699,99,269,0.01592991672,284.9152455,1378.878883,262
2889,3461,active,1593662400000,"-73.9837146,40.6646844,53","-73.96444,40.672699,99",-73.9837146,40.6646844,53,-73.96444,40.672699,99,277,0.0208744825,67.42189788,1856.942792,270
4891,3461,active,1594180800000,"-73.9583263,40.6548565,42","-73.96444,40.672699,99",-73.9583263,40.6548565,42,-73.96444,40.672699,99,279,0.01886086251,341.08607,2047.699182,272
6491,3461,active,1595822400000,"-73.9555202,40.6721688,46","-73.96444,40.672699,99",-73.9555202,40.6721688,46,-73.96444,40.672699,99,293,0.00893554386,273.4017041,756.4668617,286
6793,3461,active,1599537600000,"-73.952384,40.684724,30","-73.96444,40.672699,99",-73.952384,40.684724,30,-73.96444,40.672699,99,316,0.01702785254,225.0737581,1679.884753,308
7007,3461,active,1601524800000,"-73.9381159,40.684116,30","-73.96444,40.672699,99",-73.9381159,40.684116,30,-73.96444,40.672699,99,328,0.02869331169,246.5531867,2561.309131,320
7127,3461,active,1601697600000,"-73.9655015,40.6738443,63","-73.96444,40.672699,99",-73.9655015,40.6738443,63,-73.96444,40.672699,99,329,0.001561567911,137.1746785,155.6610483,321
4126,3461,active,1602216000000,"-73.9546076,40.6922472,49","-73.96444,40.672699,99",-73.9546076,40.6922472,49,-73.96444,40.672699,99,334,0.02188168676,206.7015899,2324.480696,326
7252,3461,active,1602907200000,"-73.945172,40.688845,31","-73.96444,40.672699,99",-73.945172,40.688845,31,-73.96444,40.672699,99,338,0.02513859871,230.0380126,2422.420968,330
7037,3461,active,1602907200000,"-73.949139,40.6899142,24","-73.96444,40.672699,99",-73.949139,40.6899142,24,-73.96444,40.672699,99,340,0.02303223211,221.6309363,2308.215869,332
7398,3461,active,1604116800000,"-73.9405056,40.6757814,34","-73.96444,40.672699,99",-73.9405056,40.6757814,34,-73.96444,40.672699,99,347,0.02413206778,262.6615364,2052.352275,339
7342,3461,active,1604811600000,"-73.949139,40.6438461,27","-73.96444,40.672699,99",-73.949139,40.6438461,27,-73.96444,40.672699,99,352,0.03265900262,332.0625167,3455.464125,344
7537,3461,active,1605848400000,"-73.9613996,40.6831575,41","-73.96444,40.672699,99",-73.9613996,40.6831575,41,-73.96444,40.672699,99,361,0.01089147623,196.2097239,1189.497564,353
7530,3461,active,1605934800000,"-73.979276,40.6838005,23","-73.96444,40.672699,99",-73.979276,40.6838005,23,-73.96444,40.672699,99,362,0.01852971126,126.8068187,1758.693764,354
11030,3461,active,1606453200000,"-73.9504864,40.6838036,25","-73.96444,40.672699,99",-73.9504864,40.6838036,25,-73.96444,40.672699,99,371,0.01783297774,231.4864084,1706.539616,363
7325,3461,active,1607317200000,"-73.951524499999991,40.6885583,30","-73.96444,40.672699,99",-73.9515245,40.6885583,30,-73.96444,40.672699,99,385,0.02045305696,219.1586894,2072.150004,377
6219,3461,active,1608440400000,"-73.94881749999999,40.6735633,42","-73.96444,40.672699,99",-73.9488175,40.6735633,42,-73.96444,40.672699,99,392,0.01564639003,266.8333934,1324.356334,384
11283,3461,active,1608613200000,"-73.958299099999991,40.6737747,49","-73.96444,40.672699,99",-73.9582991,40.6737747,49,-73.96444,40.672699,99,393,0.006234403203,260.0643171,532.7730837,385
7755,3461,active,1609822800000,"-73.9443718,40.6883016,40","-73.96444,40.672699,99",-73.9443718,40.6883016,40,-73.96444,40.672699,99,407,0.02541994853,232.1356914,2424.946088,399
7489,3461,active,1611118800000,"-73.91389,40.659884,33","-73.96444,40.672699,99",-73.91389,40.659884,33,-73.96444,40.672699,99,421,0.05214908226,284.2254389,4505.078536,413
8517,3461,active,1617422400000,"-73.9614225,40.6535368,41","-73.96444,40.672699,99",-73.9614225,40.6535368,41,-73.96444,40.672699,99,497,0.01939833022,351.0510359,2143.156896,488
5686,3461,active,1617854400000,"-73.9627227,40.6620974,47","-73.96444,40.672699,99",-73.9627227,40.6620974,47,-73.96444,40.672699,99,502,0.01073978779,350.7988652,1186.20247,493
8531,3461,active,1618372800000,"-73.9630135,40.6781805,46","-73.96444,40.672699,99",-73.9630135,40.6781805,46,-73.96444,40.672699,99,507,0.005664074902,194.5870413,620.5406579,498
5916,3461,active,1620187200000,"-73.939748,40.696079,96","-73.96444,40.672699,99",-73.939748,40.696079,96,-73.96444,40.672699,99,520,0.03400469502,226.5633509,3331.331173,511
8761,3461,active,1621656000000,"-73.9737512,40.6869212,35","-73.96444,40.672699,99",-73.9737512,40.6869212,35,-73.96444,40.672699,99,530,0.01699910054,146.7874408,1764.645534,521
8017,3461,active,1624248000000,"-73.9603396,40.6607412,44","-73.96444,40.672699,99",-73.9603396,40.6607412,44,-73.96444,40.672699,99,569,0.01264129191,341.0728566,1372.402669,560
9137,3461,active,1627358400000,"-73.9552053,40.6866668,30","-73.96444,40.672699,99",-73.9552053,40.6866668,30,-73.96444,40.672699,99,577,0.01674452513,213.4703675,1736.490551,568
9094,3461,active,1627876800000,"-73.961917,40.675529999999988,53","-73.96444,40.672699,99",-73.961917,40.67553,53,-73.96444,40.672699,99,583,0.003792108912,221.7075697,379.9151123,574
10189,3461,active,1632628800000,"-73.9627263,40.6760982,51","-73.96444,40.672699,99",-73.9627263,40.6760982,51,-73.96444,40.672699,99,648,0.003806747737,206.7548674,404.3252792,639
10452,3461,active,1635912000000,"-73.9817121,40.6835493,24","-73.96444,40.672699,99",-73.9817121,40.6835493,24,-73.96444,40.672699,99,701,0.02039741283,122.1369593,1893.166682,692
10115,3461,active,1635912000000,"-73.9505582,40.6750711,42","-73.96444,40.672699,99",-73.9505582,40.6750711,42,-73.96444,40.672699,99,702,0.0140830121,260.3030459,1202.882164,693
10212,3461,active,1637557200000,"-73.9610667,40.675295,54","-73.96444,40.672699,99",-73.9610667,40.675295,54,-73.96444,40.672699,99,714,0.004256567736,232.4190974,405.5220802,705
5134,3461,active,1638334800000,"-73.964060899999993,40.6736557,64","-73.96444,40.672699,99",-73.9640609,40.6736557,64,-73.96444,40.672699,99,731,0.001029073224,201.6163416,110.9691362,722
10890,3461,active,1638507600000,"-73.9498967,40.6731178,45","-73.96444,40.672699,99",-73.9498967,40.6731178,45,-73.96444,40.672699,99,743,0.0145493288,268.3505227,1230.511377,734
10339,3461,active,1638939600000,"-73.961947299999991,40.6571299,40","-73.96444,40.672699,99",-73.9619473,40.6571299,40,-73.96444,40.672699,99,752,0.01576738495,350.9038241,1741.710161,743
10849,3461,active,1639717200000,"-73.96877520000001,40.6769399,49","-73.96444,40.672699,99",-73.9687752,40.6769399,49,-73.96444,40.672699,99,765,0.006064585052,134.3700197,596.7664347,756
11024,3461,active,1644728400000,"-73.9644072,40.672552499999988,103","-73.96444,40.672699,99",-73.9644072,40.6725525,103,-73.96444,40.672699,99,811,0.000150126913,347.3801218,16.50315227,802
779,3461,active,1646110800000,"-73.966994200000016,40.6761753,47","-73.96444,40.672699,99",-73.9669942,40.6761753,47,-73.96444,40.672699,99,828,0.004313768576,143.6935369,442.3326466,819
11725,3461,active,1647748800000,"-73.9654609,40.6735079,64","-73.96444,40.672699,99",-73.9654609,40.6735079,64,-73.96444,40.672699,99,845,0.001302519105,128.3911965,124.5766165,836
11767,3461,active,1650686400000,"-73.9520012,40.653115799999988,41","-73.96444,40.672699,99",-73.9520012,40.6531158,41,-73.96444,40.672699,99,879,0.02319968688,327.5772224,2415.690084,870
11989,3461,active,1652068800000,"-73.9668757,40.6734804,62","-73.96444,40.672699,99",-73.9668757,40.6734804,62,-73.96444,40.672699,99,885,0.002557971941,107.7868262,223.471764,876
11943,3461,active,1654056000000,"-73.9532948,40.6831066,39","-73.96444,40.672699,99",-73.9532948,40.6831066,39,-73.96444,40.672699,99,898,0.01524905313,226.9600646,1491.166073,889
12122,3461,active,1654228800000,"-73.955190500000015,40.6746413,46","-73.96444,40.672699,99",-73.9551905,40.6746413,46,-73.96444,40.672699,99,899,0.009451231641,258.1407845,811.2325444,890
12103,3461,active,1656216000000,"-73.9613091,40.685891,34","-73.96444,40.672699,99",-73.9613091,40.685891,34,-73.96444,40.672699,99,906,0.01355844382,193.3511732,1488.662163,897
12161,3461,active,1663128000000,"-73.9395412,40.6730165,40","-73.96444,40.672699,99",-73.9395412,40.6730165,40,-73.96444,40.672699,99,939,0.02490082428,269.2694257,2105.48384,930
12750,3461,active,1663387200000,"-73.9374976,40.666793700000007,55","-73.96444,40.672699,99",-73.9374976,40.6667937,55,-73.96444,40.672699,99,945,0.02758197762,282.3627287,2370.587182,936
12701,3461,active,1666238400000,"-73.963199,40.6802606,46","-73.96444,40.672699,99",-73.963199,40.6802606,46,-73.96444,40.672699,99,955,0.007662759004,189.3202219,846.2275361,946
9358,3480,active,1638507600000,"-73.9100255,40.6802269,36","-73.910978599999993,40.6800055,36",-73.9100255,40.6802269,36,-73.9109786,40.6800055,36,737,0.0009784771689,256.9224318,84.2431575,728
1971,3531,active,1564545600000,"-73.994822,40.712773,55","-73.995697499999991,40.7126343,28",-73.994822,40.712773,55,-73.9956975,40.7126343,28,75,0.0008864186031,260.9978024,75.56564236,75
3037,3531,active,1564545600000,"-73.995095,40.713777,28","-73.995697499999991,40.7126343,28",-73.995095,40.713777,28,-73.9956975,40.7126343,28,76,0.001291808631,207.8008881,136.7267943,76
1440,3531,active,1567828800000,"-73.995513899999992,40.7120289,24","-73.995697499999991,40.7126343,28",-73.9955139,40.7120289,24,-73.9956975,40.7126343,28,97,0.0006326279475,343.1289939,68.99553825,95
5188,3531,active,1582952400000,"-73.9960706,40.7131571,32","-73.995697499999991,40.7126343,28",-73.9960706,40.7131571,32,-73.9956975,40.7126343,28,234,0.0006422798845,144.4861734,66.06389942,227
2792,3531,active,1598760000000,"-73.995241,40.7119979,28","-73.995697499999991,40.7126343,28",-73.995241,40.7119979,28,-73.9956975,40.7126343,28,311,0.0007831967888,324.3475148,80.51325995,303
7941,3531,active,1611982800000,"-73.996159200000008,40.7120123,24","-73.995697499999991,40.7126343,28",-73.9961592,40.7120123,24,-73.9956975,40.7126343,28,438,0.0007746295179,36.58586936,79.32851874,430
7977,3531,active,1615611600000,"-73.996392,40.7130096,27","-73.995697499999991,40.7126343,28",-73.996392,40.7130096,27,-73.9956975,40.7126343,28,482,0.0007894177221,118.3862894,71.97796896,474
9450,3531,active,1628913600000,"-73.9963428,40.7120383,28","-73.995697499999991,40.7126343,28",-73.9963428,40.7120383,28,-73.9956975,40.7126343,28,597,0.0008784236393,47.27438824,85.75377824,588
10661,3531,active,1638680400000,"-73.9966215,40.7132739,28","-73.995697499999991,40.7126343,28",-73.9966215,40.7132739,28,-73.9956975,40.7126343,28,747,0.00112377229,124.691284,105.5500709,738
4459,3572,active,1571457600000,"-73.9589505,40.655984800000013,33","-73.957523,40.656047,27",-73.9589505,40.6559848,33,-73.957523,40.656047,27,128,0.001428854468,87.50504752,120.9226366,126
4507,3572,active,1571457600000,"-73.959161,40.655511,35","-73.957523,40.656047,27",-73.959161,40.655511,35,-73.957523,40.656047,27,135,0.001723467435,71.8804376,150.7739036,133
4402,3572,active,1571457600000,"-73.956852,40.655596,40","-73.957523,40.656047,27",-73.956852,40.655596,40,-73.957523,40.656047,27,143,0.0008084812923,303.906277,75.68685821,139
4530,3572,active,1571457600000,"-73.955153500000009,40.655781999999988,40","-73.957523,40.656047,27",-73.9551535,40.655782,40,-73.957523,40.656047,27,149,0.002384272478,276.3813249,202.5406542,144
4869,3575,active,1575694800000,"-73.9491437,40.6869551,32","-73.9457523,40.6873367,28",-73.9491437,40.6869551,32,-73.9457523,40.6873367,28,183,0.003412801272,83.58008715,289.7959617,177
7297,3575,active,1606107600000,"-73.9487257,40.6874216,33","-73.9457523,40.6873367,28",-73.9487257,40.6874216,33,-73.9457523,40.6873367,28,367,0.002974611835,91.63553184,251.5225925,359
7755,3575,active,1611378000000,"-73.9443718,40.6883016,40","-73.9457523,40.6873367,28",-73.9443718,40.6883016,40,-73.9457523,40.6873367,28,426,0.001684283901,235.0483892,158.4261506,418
5812,3578,active,1617508800000,"-73.9809525,40.7287361,26","-73.9814466,40.7293037,25",-73.9809525,40.7287361,26,-73.9814466,40.7293037,25,499,0.0007525321057,318.9601879,75.59924213,490
4534,3606,active,1571371200000,"-73.924538,40.70782,20","-73.9218844,40.7084572,28",-73.924538,40.70782,20,-73.9218844,40.7084572,28,122,0.002729032209,76.49740722,235.1423374,120
11004,3606,active,1639026000000,"-73.92815929999999,40.7063566,22","-73.9218844,40.7084572,28",-73.9281593,40.7063566,22,-73.9218844,40.7084572,28,753,0.00661716634,71.49139605,579.3079378,744
11310,3606,active,1643086800000,"-73.93088689999999,40.7052658,24","-73.9218844,40.7084572,28",-73.9308869,40.7052658,24,-73.9218844,40.7084572,28,799,0.009551441787,70.48050555,839.2700056,790
5183,3607,active,1586491200000,"-73.945962,40.682733,30","-73.945962,40.68284,28",-73.945962,40.682733,30,-73.945962,40.68284,28,253,0.000107,0,11.88211262,246
9926,3607,active,1639544400000,"-73.945345,40.683561,29","-73.945962,40.68284,28",-73.945345,40.683561,29,-73.945962,40.68284,28,764,0.0009489625914,220.5554528,95.55655873,755
1159,3607,active,1648353600000,"-73.947817,40.682521,30","-73.945962,40.68284,28",-73.947817,40.682521,30,-73.945962,40.68284,28,851,0.001882228998,80.24241872,160.7681746,842
12324,3607,active,1661227200000,"-73.9465392,40.6831776,29","-73.945962,40.68284,28",-73.9465392,40.6831776,29,-73.945962,40.68284,28,926,0.0006686804917,120.3230487,61.5337882,917
4433,3662,active,1570852800000,"-73.926877,40.68577,24","-73.927942,40.685697,25",-73.926877,40.68577,24,-73.927942,40.685697,25,120,0.001067498946,266.078817,90.39244923,118
4037,3662,active,1575694800000,"-73.9276122,40.6830547,30","-73.927942,40.685697,25",-73.9276122,40.6830547,30,-73.927942,40.685697,25,180,0.002662802533,352.8853922,294.743167,174
7104,3662,active,1605589200000,"-73.927371,40.6853217,27","-73.927942,40.685697,25",-73.927371,40.6853217,27,-73.927942,40.685697,25,356,0.0006832942924,303.3156362,63.77137358,348
7582,3662,active,1609045200000,"-73.9271759,40.6849822,27","-73.927942,40.685697,25",-73.9271759,40.6849822,27,-73.927942,40.685697,25,396,0.001047782539,313.0160047,102.4439425,388
8252,3662,active,1614661200000,"-73.9293459,40.6865951,31","-73.927942,40.685697,25",-73.9293459,40.6865951,31,-73.927942,40.685697,25,471,0.001666588978,122.6077763,155.017596,463
8916,3662,active,1622520000000,"-73.9288977,40.6848268,31","-73.927942,40.685697,25",-73.9288977,40.6848268,31,-73.927942,40.685697,25,539,0.001292520998,47.68098654,125.9563476,530
9012,3662,active,1623297600000,"-73.9251207,40.6849116,28","-73.927942,40.685697,25",-73.9251207,40.6849116,28,-73.927942,40.685697,25,548,0.00292858103,285.5562617,253.9431804,539
4476,3682,active,1610514000000,"-73.958148,40.688562999999988,34","-73.9568766,40.6881749,34",-73.958148,40.688563,34,-73.9568766,40.6881749,34,414,0.001329315452,106.9750221,115.791095,406
7203,3715,active,1602734400000,"-73.922035,40.684066,23","-73.9219402,40.6840818,23",-73.922035,40.684066,23,-73.9219402,40.6840818,23,337,0.00009610764798,80.53767778,8.203798381,329
1893,3715,active,1622347200000,"-73.922085,40.684013,23","-73.9219402,40.6840818,23",-73.922085,40.684013,23,-73.9219402,40.6840818,23,536,0.0001603136925,64.58582531,14.42938932,527
4693,3721,active,1579410000000,"-73.9562158,40.7284275,20","-73.9546991,40.7266295,18",-73.9562158,40.7284275,20,-73.9546991,40.7266295,18,207,0.002352271857,139.8507488,237.2426555,201
6993,3721,active,1601265600000,"-73.952877,40.725184,16","-73.9546991,40.7266295,18",-73.952877,40.725184,16,-73.9546991,40.7266295,18,326,0.002325837196,308.4255095,222.4032809,318
4285,3923,active,1632542400000,"-73.9335366,40.6812324,30","-73.93383510000001,40.6808306,30",-73.9335366,40.6812324,30,-73.9338351,40.6808306,30,641,0.0005005451928,216.6089126,51.26071355,632
8548,3923,active,1632542400000,"-73.9341659,40.681596,28","-73.93383510000001,40.6808306,30",-73.9341659,40.681596,28,-73.9338351,40.6808306,30,644,0.0008338260011,156.6263702,89.47840594,635
7449,3923,active,1640754000000,"-73.9326066,40.6809938,31","-73.93383510000001,40.6808306,30",-73.9326066,40.6809938,31,-73.9338351,40.6808306,30,774,0.001239292738,262.4328529,105.4263024,765
1673,4043,active,1597464000000,"-73.945591999999991,40.7185052,19","-73.9439957,40.7165279,24",-73.945592,40.7185052,19,-73.9439957,40.7165279,24,300,0.002541237687,141.0856112,257.6924627,293
8898,4062,active,1622433600000,"-73.9581079,40.671146,56","-73.957765,40.670158,61",-73.9581079,40.671146,56,-73.957765,40.670158,61,537,0.001045812799,160.8599133,113.4811657,528
7789,4116,active,1614315600000,"-73.9835363,40.7287185,27","-73.9831231,40.728466800000007,23",-73.9835363,40.7287185,27,-73.9831231,40.7284668,23,465,0.0004838255161,121.3476047,44.71851108,457
8525,4116,active,1617076800000,"-73.983719999999991,40.7291306,23","-73.9831231,40.728466800000007,23",-73.98372,40.7291306,23,-73.9831231,40.7284668,23,496,0.0008927037863,138.0375948,89.31129878,487
7926,4116,active,1629259200000,"-73.983622799999992,40.7274495,25","-73.9831231,40.728466800000007,23",-73.9836228,40.7274495,25,-73.9831231,40.7284668,23,604,0.001133401685,26.16037241,120.5995796,595
2827,4126,active,1641186000000,"-73.95169,40.691957,24","-73.9546076,40.6922472,49",-73.95169,40.691957,24,-73.9546076,40.6922472,49,779,0.002931996896,275.6802596,248.7082373,770
5127,4128,active,1582952400000,"-73.955788099999992,40.682804,32","-73.9534738,40.682984,29",-73.9557881,40.682804,32,-73.9534738,40.682984,29,231,0.002321289402,85.55264249,196.6627131,224
4968,4187,active,1576386000000,"-73.94436309999999,40.6838261,22","-73.944386,40.683722,30",-73.9443631,40.6838261,22,-73.944386,40.683722,30,185,0.0001065890238,192.4063685,11.72104811,179
7954,4192,active,1579150800000,"-73.9510415,40.6764,41","-73.9542362,40.6762273,41",-73.9510415,40.6764,41,-73.9542362,40.6762273,41,204,0.003199364528,266.9057003,270.7773041,198
7765,4192,active,1618632000000,"-73.95384589999999,40.677775400000009,50","-73.9542362,40.6762273,41",-73.9538459,40.6777754,50,-73.9542362,40.6762273,41,509,0.00159654242,194.1502656,175.0511227,500
11664,4214,active,1646629200000,"-73.913441699999993,40.6873485,23","-73.9135051,40.6865052,30",-73.9134417,40.6873485,23,-73.9135051,40.6865052,30,836,0.0008456798744,184.2994564,93.79989145,827
5020,4232,active,1582779600000,"-73.9154758,40.6994517,32","-73.91436,40.698743,26",-73.9154758,40.6994517,32,-73.91436,40.698743,26,229,0.001321841643,122.4216581,122.828497,222
