,id,x,y,z,point_radius,status,requestDate,installDate,roofAccess,notes,panoramas,class,boroughCode,neighborhoodCode,borough,neighborhood,Date_Year
466,8216,-73.9118588,40.6942336,25.0,2.5,Installed,1613185801444,1623643200000,-1,wired to 7178,"[""""8216.jpg""""]",,4,221,Brooklyn,Bushwick,2021
467,8224,-73.9960361,40.7195536,33.0,3.3,Installed,1613415890140,1633147200000,-1,Omni,"[""8224.jpg"",""8224a.jpg"",""8224b.jpg""]",,1,27,Manhattan,Little Italy,2021
468,8248,-73.9305928,40.6946967,29.0,2.9,Installed,1613590111160,1634097600000,-1,Omni,"[""8248.jpg"",""8248a.jpg""]",,4,221,Brooklyn,Bushwick,2021
469,8252,-73.9293459,40.6865951,31.0,3.1,Installed,1613598940223,1614661200000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
470,8269,-73.9205739,40.6990583,21.0,2.1,Installed,1613844532970,1613970000000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
471,8285,-73.8945724,40.7039055,45.0,4.5,Installed,1614121400797,1617940800000,-1,Omni,"[""8285.jpeg"",""8285a.jpeg""]",,4,219,Queens,Glendale,2021
472,8287,-73.921184,40.660073,16.0,1.6,Installed,1614217349457,1618632000000,-1,Omni,"[""8287.jpg"",""8287a.jpg""]",,3,138,Brooklyn,East Flatbush,2021
473,8295,-73.9111427,40.707994,41.0,4.1,Installed,1614385657042,1621828800000,-1,Omni,"[""8295.jpg"",""8295a.jpg""]",,4,218,Queens,Ridgewood,2021
474,8362,-73.9411945,40.676034,35.0,3.5,Installed,1615136822998,1616385600000,-1,Omni only,[],,3,130,Brooklyn,Crown Heights,2021
475,8363,-73.924294,40.6827076,25.0,2.5,Installed,1615149253154,1622088000000,-1,Omni only + AP,"[""""8363.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
476,8367,-73.9407711,40.6743982,45.0,4.5,Installed,1615160034712,1622779200000,-1,Omni only + AP,"[""8367.jpg"",""8367a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
477,8370,-73.9985669,40.6039249,25.0,2.5,Installed,1615181397508,1616817600000,-1,Omni only + AP,"[""""8370.jpg""""]",,3,163,Brooklyn,Bath Beach,2021
478,8372,-73.9929544,40.6594525,40.0,4.0,Installed,1615224441750,1617422400000,-1,Omni,"[""8372.jpeg"",""8372a.jpg""]",,3,137,Brooklyn,Sunset Park,2021
479,8509,-73.9165031,40.6871556,27.0,2.7,Installed,1615588332997,1616990400000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
480,8517,-73.9614225,40.6535368,41.0,4.1,Installed,1615897686033,1617422400000,-1,Omni,"[""8517.jpg"",""8517a.jpg""]",,3,139,Brooklyn,Flatbush,2021
481,8525,-73.98372,40.7291306,23.0,2.3,Installed,1616011610241,1617076800000,0,Omni only,"[""""8525.jpg""""]",,1,24,Manhattan,East Village,2021
482,8531,-73.9630135,40.6781805,46.0,4.6,Installed,1616040771573,1618372800000,-1,60lr to Wave60 + Omni,"[""8531.jpg"",""8531a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
483,8536,-73.930324,40.697266,31.0,3.1,Installed,1616123172210,1616126400000,-1,60lr to Wave60 + Omni,[],,4,221,Brooklyn,Bushwick,2021
484,8538,-73.915734,40.681719,24.0,2.4,Installed,1616162722972,1623124800000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
485,8548,-73.9341659,40.681596,28.0,2.8,Installed,1616280587924,1632542400000,-1,Omni only,"[""""8548.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
486,8554,-73.9813482,40.7288386,18.0,1.8,Installed,1616417073505,1617422400000,-1,Omni,[],,1,24,Manhattan,East Village,2021
487,8646,-73.9079919,40.709134,43.0,4.3,Installed,1617387030629,1652500800000,-1,Omni only,"[""""8646.jpg""""]",,4,218,Queens,Ridgewood,2021
488,8650,-73.9234443,40.7013748,25.0,2.5,Installed,1617415629022,1623470400000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
489,8665,-73.949656,40.692822,23.0,2.3,Installed,1617562827745,1628222400000,-1,Omni,"[""""8665.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
490,8667,-73.9636869,40.679522,44.0,4.4,Installed,1617569354090,1618545600000,-1,Omni+sxt,"[""8667.jpg"",""8667a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
491,8684,-73.9406893,40.6762712,35.0,3.5,Installed,1617757648304,1623643200000,-1,Omni only,"[""""8684.jpg""""]",,3,130,Brooklyn,Crown Heights,2021
492,8696,-73.9266822,40.694521,29.0,2.9,Installed,1617920010652,1624852800000,-1,Omni,"[""""8696.jpg""""]",,4,221,Brooklyn,Bushwick,2021
493,8701,-73.9152051,40.7015803,30.0,3.0,Installed,1618080143900,1618027200000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
494,8724,-73.9388905,40.6843032,28.0,2.8,Installed,1618509553483,1626235200000,-1,Omni,"[""""8724.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
495,8725,-73.9859184,40.7189325,26.0,2.6,Installed,1618510806884,1627704000000,-1,Omni,"[""""8725.jpg""""]",,1,29,Manhattan,Lower East Side,2021
496,8750,-73.9132138,40.6922445,21.0,2.1,Installed,1618691047180,1624420800000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
497,8761,-73.9737512,40.6869212,35.0,3.5,Installed,1618839471426,1621656000000,-1,Omni,"[""8761.jpg"",""8761a.jpg"",""8761b.jpg""]",,3,119,Brooklyn,Fort Greene,2021
498,8767,-73.902958,40.696176,29.0,2.9,Installed,1618931153363,1648353600000,0,Omni,"[""8767.jpg"",""8767a.jpg"",""8767b.jpg"",""8767c.jpg"",""8767d.jpg""]",,4,218,Queens,Ridgewood,2021
499,8793,-73.943733,40.692496,28.0,2.8,Installed,1619185410968,1627358400000,-1,Omni,"[""""8793.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
500,8806,-73.944996,40.6873213,31.0,3.1,Installed,1619326202965,1620532800000,-1,omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
501,8862,-73.9788258,40.7226848,21.0,2.1,Installed,1620006188459,1621310400000,-1,AP 504 Natalia,[],,1,24,Manhattan,East Village,2021
502,8880,-73.925156,40.6696359,48.0,4.8,Installed,1620176061317,1631505600000,-1,Omni,"[""8880.jpg"",""8880a.jpg"",""8880b.jpg"",""8880c.jpg""]",,3,130,Brooklyn,Crown Heights,2021
503,8898,-73.9581079,40.671146,56.0,5.6,Installed,1620351849692,1622433600000,-1,Omni only,"[""8898.jpg"",""8898a.jpg"",""8898b.jpg""]",,3,130,Brooklyn,Crown Heights,2021
504,8916,-73.9288977,40.6848268,31.0,3.1,Installed,1620513093250,1622520000000,-1,hub Omni,"[""""8916.jpg""""]",hub,3,122,Brooklyn,Bedford-Stuyvesant,2021
505,8937,-73.9381123,40.6915548,28.0,2.8,Installed,1620678365991,1622865600000,-1,Omni only,"[""8937.jpg"",""8937a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
506,9012,-73.9251207,40.6849116,28.0,2.8,Installed,1620881182350,1623297600000,-1,Omni only,"[""9012.jpg"",""9012a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
507,9034,-74.0007476,40.6470349,62.0,6.2,Installed,1621112665914,1628308800000,-1,Omni,"[""""9034.jpg""""]",,3,137,Brooklyn,Sunset Park,2021
508,9044,-73.93015,40.676008,20.0,2.0,Installed,1621189833754,1622865600000,-1,Omni,"[""9044.jpg"",""9044a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
509,9068,-73.9075592,40.7095361,43.0,4.3,Installed,1621353546718,1624161600000,-1,Omni,"[""""9068.jpg""""]",,4,218,Queens,Ridgewood,2021
510,9094,-73.961917,40.67553,53.0,5.3,Installed,1621605401403,1627876800000,-1,Omni,"[""9094.jpg"",""9094a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
511,9095,-73.9199821,40.6931231,29.0,2.9,Installed,1621608502716,1627358400000,-1,Omni,"[""9095.jpg"",""9095a.jpg""]",,4,221,Brooklyn,Bushwick,2021
512,9096,-73.9242765,40.7017148,5.0,0.5,Installed,1621615040236,1623816000000,-1,Omni only,"[""9096.jpg"",""9096a.jpg""]",,4,221,Brooklyn,Bushwick,2021
513,9102,-73.9402301,40.6743897,46.0,4.6,Installed,1621631437513,1625630400000,-1,hub Omni + 60G sector,[],hub,3,130,Brooklyn,Crown Heights,2021
514,9137,-73.9552053,40.6866668,30.0,3.0,Installed,1621993785820,1627358400000,-1,Omni,"[""""9137.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
515,9147,-73.979462,40.674646,37.0,3.7,Installed,1622139681081,1623902400000,-1,Omni only,"[""""9147.jpg""""]",,3,129,Brooklyn,Park Slope,2021
516,9201,-73.9426811,40.6898931,25.0,2.5,Installed,1622657830639,1643346000000,-1,Omni only,"[""9201.jpg"",""9201a.jpg"",""9201b.jpg"",""9201c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
517,9238,-73.9914792,40.7179131,44.0,4.4,Installed,1623029267280,1623729600000,-1,Omni,"[""9238.jpg"",""9238a.jpg""]",,1,29,Manhattan,Lower East Side,2021
518,9243,-73.9299569,40.686715,33.0,3.3,Installed,1623078001589,1629432000000,-1,Omni,"[""""9243.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
519,9253,-73.944106,40.6897914,26.0,2.6,Installed,1623248779534,1623556800000,-1,Omni,"[""9253.jpg"",""9253a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
520,9273,-73.9428479,40.6899275,25.0,2.5,Installed,1623421505698,1623556800000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
521,9304,-73.9579135,40.7332581,18.0,1.8,Installed,1623854890834,1637989200000,-1,Omni,"[""9304.jpg"",""9304a.jpg"",""9304b.jpg""]",,3,113,Brooklyn,Greenpoint,2021
522,9322,-73.9954246,40.7120626,28.0,2.8,Installed,1624137489041,1625025600000,-1,Omni,"[""""9322.jpg""""]",,1,33,Manhattan,Two Bridges,2021
523,9358,-73.9100255,40.6802269,36.0,3.6,Installed,1624587541407,1638507600000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
524,9450,-73.9963428,40.7120383,28.0,2.8,Installed,1625872501718,1628913600000,-1,Omni,"[""""9450.jpg""""]",,1,33,Manhattan,Two Bridges,2021
525,9456,-73.9922136,40.718365,31.0,3.1,Installed,1626096133333,1629000000000,-1,Omni,"[""9456.jpg"",""9456a.jpg"",""9456b.jpg"",""9456c.jpg"",""9456d.jpg""]",,1,29,Manhattan,Lower East Side,2021
526,9622,-73.956272,40.8070946,30.0,3.0,Installed,1626643592315,1627876800000,-1,Omni,"[""""9622.jpg""""]",,1,4,Manhattan,Harlem,2021
527,9623,-73.9771948,40.7820341,38.0,3.8,Installed,1626643730786,1637384400000,-1,hub Omni,"[""9623.jpg"",""9623a.jpg"",""9623b.jpg"",""9623c.jpg""]",hub,1,8,Manhattan,Upper West Side,2021
528,9642,-73.9904332,40.7183366,30.0,3.0,Installed,1626705590304,1629950400000,-1,Omni only,"[""9642.jpg"",""9642a.jpg""]",,1,29,Manhattan,Lower East Side,2021
529,9643,-73.9951802,40.6603328,30.0,3.0,Installed,1626707513185,1634529600000,-1,Omni only,[],,3,137,Brooklyn,Sunset Park,2021
530,9697,-73.9345909,40.6814265,30.0,3.0,Installed,1626784887382,1632542400000,-1,Omni,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
531,9752,-73.9174048,40.687289,30.0,3.0,Installed,1626983626343,1634184000000,-1,Omni,"[""9752.jpg"",""9752a.jpg"",""9752b.jpg"",""9752c.jpg"",""9752d.jpg"",""9752e.jpg""]",,4,221,Brooklyn,Bushwick,2021
532,9770,-73.9874335,40.7206536,27.0,2.7,Installed,1627193611149,1628136000000,-1,Omni,[],,1,29,Manhattan,Lower East Side,2021
533,9771,-73.9176729,40.683476,22.0,2.2,Installed,1627219028876,1638507600000,-1,Omni,"[""""9771.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
534,9891,-73.9471185,40.7256212,22.0,2.2,Installed,1628039768090,1633233600000,-1,hub Omni+sectors,"[""9891.jpg"",""9891a.jpg"",""9891b.jpg""]",hub,3,113,Brooklyn,Greenpoint,2021
535,9899,-73.9116279,40.689744,26.0,2.6,Installed,1628094482071,1629518400000,-1,Omni,"[""""9899.jpg""""]",,4,221,Brooklyn,Bushwick,2021
536,9901,-73.9852297,40.7280637,24.0,2.4,Installed,1628100211550,1630382400000,-1,Omni,"[""9901.jpg"",""9901a.jpg""]",,1,24,Manhattan,East Village,2021
537,9906,-73.9837753,40.7292096,23.0,2.3,Installed,1628171775598,1628136000000,-1,Omni,[],,1,24,Manhattan,East Village,2021
538,9916,-73.9400923,40.6749497,43.0,4.3,Installed,1628276980197,1629518400000,-1,Omni,"[""9916.jpg"",""9916a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
539,9926,-73.945345,40.683561,29.0,2.9,Installed,1628522183672,1639544400000,-1,Omni,"[""9926.jpg"",""9926a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
540,9935,-73.9542798,40.6908437,28.0,2.8,Installed,1628548730217,1633492800000,-1,Omni,"[""""9935.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
541,9939,-73.9148328,40.6946866,20.0,2.0,Installed,1628623640198,1630036800000,0,Omni,"[""""9939.jpg""""]",,4,221,Brooklyn,Bushwick,2021
542,9948,-73.9273596,40.6857037,26.0,2.6,Installed,1628721735370,1630382400000,-1,Omni only,[],,3,122,Brooklyn,Bedford-Stuyvesant,2021
543,9964,-73.9172211,40.699546,24.0,2.4,Installed,1628942483182,1629777600000,-1,Omni only,"[""9964.jpg"",""9964a.jpg"",""9964b.jpg"",""9964c.jpg"",""9964d.jpg""]",,4,221,Brooklyn,Bushwick,2021
544,9977,-73.9986887,40.7158516,32.0,3.2,Installed,1629035680729,1630209600000,-1,Omni,"[""9977.jpg"",""9977a.jpg"",""9977b.jpg""]",,1,30,Manhattan,Chinatown,2021
545,9978,-73.9446695,40.6900752,27.0,2.7,Installed,1629039894805,1642827600000,-1,Omni,"[""""9978.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
546,10016,-73.9135079,40.6916889,21.0,2.1,Installed,1629417354680,1633752000000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
547,10027,-73.9991591,40.6586245,17.0,1.7,Installed,1629639397705,1631937600000,-1,Omni,"[""10027.jpg"",""10027a.jpg"",""10027b.jpg"",""10027c.jpg""]",,3,137,Brooklyn,Sunset Park,2021
548,10043,-73.9155739,40.7059209,32.0,3.2,Installed,1629807020293,1630296000000,-1,Omni only,[],,4,218,Queens,Ridgewood,2021
549,10057,-73.9545576,40.807817,27.0,2.7,Installed,1629920061652,1631160000000,-1,Omni,"[""10057.jpg"",""10057a.jpg"",""10057b.jpg""]",,1,4,Manhattan,Harlem,2021
550,10063,-73.992025,40.7140892,29.0,2.9,Installed,1629994223037,1636779600000,-1,Omni,"[""""10063.jpg""""]",,1,30,Manhattan,Chinatown,2021
551,10072,-74.0175085,40.6464921,24.0,2.4,Installed,1630082825874,1632974400000,-1,Omni,"[""10072.jpg"",""10072a.jpg"",""10072b.jpg""]",,3,137,Brooklyn,Sunset Park,2021
552,10109,-73.9058629,40.700779,35.0,3.5,Installed,1630526590604,1631246400000,-1,Omni only,"[""""10109.jpg""""]",,4,218,Queens,Ridgewood,2021
553,10112,-73.9522157,40.686218,28.0,2.8,Installed,1630545777166,1632628800000,-1,Omni,"[""10112.jpg"",""10112a.jpg"",""10112b.jpg"",""10112c.jpg"",""10112d.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
554,10115,-73.9505582,40.6750711,42.0,4.2,Installed,1630601363951,1635912000000,-1,Omni,"[""10115.jpg"",""10115a.jpg"",""10115b.jpg"",""10115c.jpg"",""10115d.jpg""]",,3,130,Brooklyn,Crown Heights,2021
555,10122,-73.9800351,40.729207,21.0,2.1,Installed,1630612169362,1631160000000,-1,Omni,"[""10122.jpg"",""10122a.jpg"",""10122b.jpg"",""10122c.jpg""]",,1,24,Manhattan,East Village,2021
556,10130,-73.91819,40.681914,25.0,2.5,Installed,1630691464251,1630814400000,-1,Omni,"[""10130.jpg"",""10130a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
557,10139,-73.9942743,40.7125483,27.0,2.7,Installed,1630783779200,1631937600000,-1,Omni,"[""""10139.jpg""""]",,1,33,Manhattan,Two Bridges,2021
558,10162,-73.9950601,40.7138632,29.0,2.9,Installed,1631024425749,1632110400000,0,Omni only,"[""10162.jpg"",""10162a.jpg""]",,1,30,Manhattan,Chinatown,2021
559,10174,-73.9401841,40.676122,33.0,3.3,Installed,1631213402796,1634702400000,-1,Omni only,"[""10174.jpg"",""10174a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
560,10189,-73.9627263,40.6760982,51.0,5.1,Installed,1631548406092,1633233600000,-1,Omni only,[],,3,130,Brooklyn,Crown Heights,2021
561,10202,-74.0002196,40.6620964,11.0,1.1,Installed,1631717919342,1633665600000,-1,Omni,"[""10202.jpg"",""10202a.jpg"",""10202b.jpg"",""10202c.jpg"",""10202d.jpg"",""10202e.jpg"",""10202f.jpg""]",,3,137,Brooklyn,Sunset Park,2021
562,10207,-73.921768,40.699576,20.0,2.0,Installed,1631801707835,1631851200000,-1,Omni only,"[""""10207.jpg""""]",,4,221,Brooklyn,Bushwick,2021
563,10211,-73.951775,40.81432,53.0,5.3,Installed,1631840586975,1631851200000,0,Omni only,"[""10211.jpg"",""10211a.jpg"",""10211b.jpg""]",,1,4,Manhattan,Harlem,2021
564,10212,-73.9610667,40.675295,54.0,5.4,Installed,1631887598907,1632888000000,-1,Omni,"[""10212.jpg"",""10212a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
565,10215,-73.9117881,40.705368,35.0,3.5,Installed,1631989101608,1631937600000,-1,Omni,[],,4,218,Queens,Ridgewood,2021
566,10235,-73.919862,40.7040741,31.0,3.1,Installed,1632273961756,1634097600000,-1,Omni,"[""10235.jpg"",""10235a.jpg"",""10235b.jpg"",""10235c.jpg""]",,4,221,Brooklyn,Bushwick,2021
567,10250,-74.0000934,40.6621268,14.0,1.4,Installed,1632423274713,1636952400000,-1,Omni,[],,3,137,Brooklyn,Sunset Park,2021
568,10254,-73.9923919,40.6601169,43.0,4.3,Installed,1632494690404,1634097600000,-1,Omni only,"[""""10254.jpg""""]",,3,137,Brooklyn,Sunset Park,2021
569,10261,-73.9201146,40.6988769,21.0,2.1,Installed,1632520008398,1634097600000,0,Omni only,[],,4,221,Brooklyn,Bushwick,2021
570,10280,-73.9849692,40.7179032,17.0,1.7,Installed,1632864754519,1643346000000,-1,Omni,"[""""10280.jpg""""]",,1,29,Manhattan,Lower East Side,2021
571,10299,-73.9912294,40.7183269,36.0,3.6,Installed,1633110440132,1634184000000,-1,Omni,"[""10299.jpg"",""10299a.jpg""]",,1,29,Manhattan,Lower East Side,2021
572,10301,-73.9323711,40.6951911,30.0,3.0,Installed,1633119271103,1635652800000,0,Omni,"[""10301.jpg"",""10301a.jpg"",""10301b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
573,10311,-73.9139716,40.6956163,20.0,2.0,Installed,1633296771252,1633233600000,-1,Omni only,"[""10311.jpg"",""10311a.jpg"",""10311b.jpg"",""10311c.jpg""]",,4,221,Brooklyn,Bushwick,2021
574,10313,-73.909536,40.6864403,25.0,2.5,Installed,1633357642277,1637211600000,0,Omni,"[""10313.jpg"",""10313a.jpg""]",,4,221,Brooklyn,Bushwick,2021
575,10326,-73.995249,40.6603814,30.0,3.0,Installed,1633447699089,1634616000000,0,Omni only,[],,3,137,Brooklyn,Sunset Park,2021
576,10339,-73.9619473,40.6571299,40.0,4.0,Installed,1633536937015,1638939600000,0,Omni,"[""10339.jpg"",""10339a.jpg""]",,3,134,Brooklyn,Prospect-Lefferts Gardens,2021
577,10342,-73.9600679,40.7148749,31.0,3.1,Installed,1633543962850,1639112400000,-1,Omni,"[""10342.jpg"",""10342a.jpg""]",,4,216,Brooklyn,Williamsburg,2021
578,10349,-73.9758748,40.6661711,66.0,6.6,Installed,1633625147684,1635048000000,-1,Omni only,"[""10349.jpg"",""10349a.jpg""]",,3,129,Brooklyn,Park Slope,2021
579,10352,-73.9508282,40.6799185,30.0,3.0,Installed,1633642416531,1635220800000,-1,Omni only,"[""10352.jpg"",""10352a.jpg"",""10352b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
580,10429,-73.9792668,40.7134538,76.0,7.6,Installed,1634006253423,1640149200000,0,Omni only,[],,1,29,Manhattan,Lower East Side,2021
581,10437,-73.9612274,40.6753179,54.0,5.4,Installed,1634067038235,1634788800000,-1,Omni only,"[""""10437.jpg""""]",,3,130,Brooklyn,Crown Heights,2021
582,10440,-73.9451761,40.72539,15.0,1.5,Installed,1634135193294,1635307200000,-1,Omni,"[""10440.jpg"",""10440a.jpg""]",,3,113,Brooklyn,Greenpoint,2021
583,10452,-73.9817121,40.6835493,24.0,2.4,Installed,1634250269826,1635912000000,-1,Omni,[],,3,123,Brooklyn,Boerum Hill,2021
584,10458,-73.9517824,40.6881492,29.0,2.9,Installed,1634302431640,1635652800000,-1,Omni only,"[""10458.jpg"",""10458a.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
585,10469,-73.9150841,40.6880247,30.0,3.0,Installed,1634406282894,1634356800000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
586,10540,-73.9245351,40.6766278,5.0,0.5,Installed,1635021467370,1635652800000,-1,Omni,[],,3,130,Brooklyn,Crown Heights,2021
587,10592,-73.9060945,40.7040322,40.0,4.0,Installed,1635368182884,1638507600000,-1,Omni,"[""10592.jpg"",""10592a.jpg"",""10592b.jpg""]",,4,218,Queens,Ridgewood,2021
588,10622,-73.9132367,40.7040469,32.0,3.2,Installed,1635620082799,1635566400000,-1,Omni,[],,4,221,Brooklyn,Bushwick,2021
589,10627,-73.984346,40.670152,34.0,3.4,Installed,1635659368197,1636171200000,-1,Omni,"[""10627.jpg"",""10627a.jpg"",""10627b.jpg"",""10627c.jpg""]",,3,129,Brooklyn,Park Slope,2021
590,10661,-73.9966215,40.7132739,28.0,2.8,Installed,1635790485106,1638507600000,-1,Omni only,"[""10661.jpg"",""10661a.jpg""]",,1,30,Manhattan,Chinatown,2021
591,10691,-73.980231,40.7217983,16.0,1.6,Installed,1635957556842,1642914000000,-1,Omni + sxt,"[""10691.jpg"",""10691a.jpg"",""10691b.jpg"",""10691c.jpg""]",,1,24,Manhattan,East Village,2021
592,10697,-73.940934,40.830417,78.0,7.8,Installed,1635991543107,1640754000000,-1,hub,"[""10697.jpg"",""10697a.jpg"",""10697b.jpg""]",hub,1,4,Manhattan,Harlem,2021
593,10717,-73.9221109,40.6988617,21.0,2.1,Installed,1636121397728,1637989200000,-1,SXT solo,[],,4,221,Brooklyn,Bushwick,2021
594,10718,-73.9162107,40.7011399,26.0,2.6,Installed,1636131448226,1667275200000,-1,Omni only,[],,4,221,Brooklyn,Bushwick,2021
595,10745,-73.9912901,40.7240197,34.0,3.4,Installed,1636378237691,1644555600000,-1,Omni,"[""10745.jpg"",""10745a.jpg""]",,1,24,Manhattan,East Village,2021
596,10803,-73.9162168,40.6881298,29.0,2.9,Installed,1636677989087,1649563200000,-1,Omni only,"[""10803.jpg"",""10803a.jpg""]",,4,221,Brooklyn,Bushwick,2021
597,10849,-73.9687752,40.6769399,49.0,4.9,Installed,1636909728113,1639630800000,-1,Omni,"[""10849.jpg"",""10849a.jpg"",""10849b.jpg""]",,3,126,Brooklyn,Prospect Heights,2021
598,10851,-73.995605,40.7119735,29.0,2.9,Installed,1636924592686,1639026000000,0,Omni,[],,1,33,Manhattan,Two Bridges,2021
599,10866,-73.9215315,40.6604817,16.0,1.6,Installed,1636989326070,1638162000000,0,Omni only,"[""10866.jpg"",""10866a.jpg""]",,3,138,Brooklyn,East Flatbush,2021
600,10873,-73.9415618,40.8176097,30.0,3.0,Installed,1637005915167,1638334800000,-1,Omni,"[""10873.jpg"",""10873a.jpg""]",,1,4,Manhattan,Harlem,2021
601,10890,-73.9498967,40.6731178,45.0,4.5,Installed,1637080769260,1638507600000,-1,Omni,"[""10890.jpg"",""10890a.jpg""]",,3,130,Brooklyn,Crown Heights,2021
602,10923,-73.9554785,40.7363103,15.0,1.5,Installed,1637357793770,1637730000000,-1,Omni,"[""10923.jpg"",""10923a.jpg""]",,3,113,Brooklyn,Greenpoint,2021
603,10973,-73.9569961,40.7344398,16.0,1.6,Installed,1637955415743,1639198800000,-1,Omni,"[""10973.jpg"",""10973a.jpg""]",,3,113,Brooklyn,Greenpoint,2021
604,10978,-73.9049407,40.7028949,41.0,4.1,Installed,1638039044023,1637989200000,-1,Omni,[],,4,218,Queens,Ridgewood,2021
605,11001,-73.9524925,40.6803484,37.0,3.7,Installed,1638298421165,1641790800000,-1,Omni,"[""11001.jpg"",""11001a.jpg"",""11001b.jpg"",""11001c.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
606,11002,-74.0127842,40.6749414,13.0,1.3,Installed,1638301446476,1639371600000,-1,Omni,"[""11002.jpg"",""11002a.jpg"",""11002b.jpg""]",,3,128,Brooklyn,Red Hook,2021
607,11004,-73.9281593,40.7063566,22.0,2.2,Installed,1638309559985,1639026000000,-1,Omni,"[""11004.jpg"",""11004a.jpg""]",,4,216,Brooklyn,Williamsburg,2021
608,11023,-73.9187827,40.6814587,5.0,0.5,Installed,1638549212586,1639285200000,-1,Omni,"[""""11023.jpg""""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
609,11024,-73.9644072,40.6725525,103.0,10.3,Installed,1638555651584,1644728400000,0,NSL solo,"[""11024.jpg"",""11024a.jpg""]",,3,126,Brooklyn,Prospect Heights,2021
610,11030,-73.9504864,40.6838036,25.0,2.5,Installed,1638728993940,1641618000000,-1,Omni,"[""11030.jpg"",""11030a.jpg"",""11030b.jpg""]",,3,122,Brooklyn,Bedford-Stuyvesant,2021
611,11197,-73.9112486,40.6975239,33.0,3.3,Installed,1641311634540,1644123600000,-1,Omni,"[""11197.jpg"",""11197a.jpg"",""11197b.jpg"",""11197c.jpg""]",,4,221,Brooklyn,Bushwick,2022
612,11212,-73.9546542,40.6926304,17.0,1.7,Installed,1641441240987,1641618000000,-1,SXT solo,[],,3,122,Brooklyn,Bedford-Stuyvesant,2022
613,11217,-73.9998411,40.6599712,14.0,1.4,Installed,1641486584674,1643691600000,-1,SXT solo,"[""""11217.jpg""""]",,3,137,Brooklyn,Sunset Park,2022
614,11231,-73.9906932,40.6690371,28.0,2.8,Installed,1641669886480,1643173200000,-1,Omni,"[""11231.jpg"",""11231a.jpg"",""11231b.jpg""]",,3,127,Brooklyn,Gowanus,2022
615,11260,-73.9731413,40.6881298,46.0,4.6,Installed,1642086495148,1642568400000,-1,Omni,"[""""11260.jpg""""]",,3,119,Brooklyn,Fort Greene,2022
616,11264,-73.9146552,40.6908406,22.0,2.2,Installed,1642102057611,1661832000000,-1,Omni,"[""""11264.jpg""""]",,4,221,Brooklyn,Bushwick,2022
617,11266,-73.9904181,40.7142089,31.0,3.1,Installed,1642105478461,1664596800000,-1,Omni,"[""11266.jpg"",""11266a.jpg"",""11266b.jpg"",""11266c.jpg"",""11266d.jpg"",""11266e.jpg"",""11266f.jpg"",""11266g.jpg""]",,1,30,Manhattan,Chinatown,2022
